


.DATE		Aug. 92
.STYLE		CURSIVE
	59 20
	59 16
	59 13
	59 10
	60 7
	65 5
	69 6
	73 9
	74 11
.PEN_UP
.PEN_DOWN
	22 15
	24 19
	27 23
	29 27
	30 30
	33 33
	36 36
	38 39
	41 39
	41 36
	41 33
	41 29
	41 25
	40 21
	40 18
	39 13
	37 9
	35 3
	35 0
	36 3
	38 7
	38 10
	40 13
	40 16
	42 20
	44 27
	45 30
	47 33
	49 36
	51 39
	53 36
	52 33
	51 27
	51 24
	51 21
	50 18
	50 15
	50 12
	50 7
	52 4
	54 1
	57 1
	61 2
	63 5
	63 7
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
	24 0
	27 0
	30 2
	33 4
	35 7
	37 10
	38 13
	39 16
	40 20
	40 23
	41 28
	43 32
	43 35
	45 32
	48 31
	51 32
	54 32
	54 29
	52 26
	51 23
	49 18
	49 15
	49 11
	49 8
	50 5
	51 2
	54 0
	57 0
	61 2
	63 5
	65 6
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
	21 33
	22 30
	22 26
	22 23
	22 19
	22 16
	21 11
	21 7
	21 3
	22 0
	25 0
	28 2
	30 5
	31 8
	32 11
	33 14
	34 17
	35 20
	36 23
	37 26
	37 23
	37 20
	37 17
	37 14
	36 12
	36 8
	37 5
	38 2
	41 0
	44 2
	46 5
	47 8
	48 14
	49 17
	50 19
	50 22
	50 25
	51 28
	51 31
	51 34
	52 31
	52 28
	53 25
	54 22
	58 22
	61 24
	63 27
	63 28
.PEN_UP
.PEN_DOWN
	23 18
	25 22
	27 25
	28 28
	31 31
	34 30
	36 26
	37 22
	39 18
	39 15
	41 11
	43 8
	46 4
	48 1
	51 0
	54 1
	55 4
.PEN_UP
.PEN_DOWN
	55 41
	53 38
	50 34
	47 30
	45 27
	42 23
	40 19
	37 15
	32 8
	31 5
	29 2
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
	59 18
	60 22
	59 25
	56 27
	52 27
	49 25
	45 21
	42 16
	40 11
	39 7
	39 3
	42 0
	46 0
	50 0
	54 1
	58 2
	61 4
	65 6
.PEN_UP
.PEN_DOWN
	53 19
	50 21
	47 21
	43 21
	40 21
	37 19
	34 15
	32 11
	31 7
	31 4
	32 1
	35 0
	38 0
	41 1
	44 2
	45 5
	49 11
	50 14
	51 17
	52 20
	53 23
	54 27
	55 30
	56 34
	57 38
	57 41
	58 44
	59 49
	57 46
	56 43
	54 37
	54 34
	53 30
	52 27
	51 24
	50 20
	50 15
	51 10
	52 7
	54 4
	57 2
	61 0
	66 0
	69 1
	70 2
.PEN_UP
.PEN_DOWN
	34 10
	38 11
	41 13
	44 15
	47 18
	50 21
	52 25
	54 28
	53 31
	50 34
	47 34
	43 33
	41 30
	38 25
	35 19
	34 15
	34 11
	36 8
	38 5
	41 3
	46 1
	50 0
	53 0
	56 0
	57 1
.PEN_UP
.PEN_DOWN
	29 49
	32 49
	36 51
	39 53
	43 57
	48 62
	51 66
	53 69
	55 73
	56 76
	58 80
	59 84
	60 88
	57 90
	54 88
	53 85
	51 81
	50 76
	49 73
	48 70
	47 66
	46 61
	44 57
	43 53
	42 48
	41 44
	40 36
	39 31
	38 27
	38 23
	38 19
	38 15
	38 11
	38 8
	38 3
	38 0
	41 2
	42 5
	43 9
	45 16
	46 19
	47 24
	48 27
	48 30
	49 33
	49 38
	49 42
	48 46
	45 47
	42 47
	39 45
	36 43
	39 42
	43 42
	46 43
	49 44
	52 45
	57 46
	61 46
	64 47
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
	23 18
	26 20
	30 22
	33 25
	36 29
	39 33
	42 38
	44 41
	45 44
	46 47
	47 50
	47 53
	48 56
	48 59
	49 63
	49 67
	49 70
	47 66
	46 61
	46 58
	45 55
	44 51
	43 46
	42 42
	42 37
	41 33
	40 28
	38 18
	37 15
	37 12
	36 9
	35 6
	34 2
	31 0
	31 3
	32 7
	34 13
	35 16
	37 19
	39 23
	42 27
	44 31
	47 34
	50 38
	53 39
	54 36
	54 33
	54 29
	54 25
	54 21
	54 17
	55 14
	58 13
	61 13
	64 14
	65 15
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
	25 40
	28 43
	31 47
	35 53
	38 57
	40 60
	42 64
	45 66
	42 67
	42 63
	40 60
	40 57
	40 53
	39 48
	39 43
	38 32
	37 26
	37 20
	35 15
	35 12
	34 8
	33 5
	33 1
	30 0
	29 3
	27 8
	26 13
	25 16
	24 19
	22 23
	23 26
	27 29
	32 31
	35 32
	38 34
	42 36
	46 38
	54 41
	58 43
	60 44
.PEN_UP
.PEN_DOWN
	47 94
	50 91
	53 88
	54 88
.PEN_UP
.PEN_DOWN
	41 67
	41 64
	40 57
	40 54
	40 49
	40 45
	40 41
	40 37
	39 33
	38 28
	38 24
	37 20
	36 16
	35 10
	35 6
	34 3
	34 0
	33 3
	33 6
	33 10
	33 13
	33 21
	34 26
	36 31
	38 36
	40 40
	44 44
	47 48
	50 50
	53 51
	56 51
	58 48
	59 45
	59 42
	58 38
	56 34
	53 31
	50 28
	47 27
	42 26
	39 27
	42 28
	46 26
	50 22
	54 19
	58 16
	62 13
	64 13
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
	16 8
	18 11
	21 15
	23 18
	24 21
	27 26
	29 29
	33 34
	36 38
	39 41
	41 36
	41 32
	40 29
	40 26
	40 23
	39 20
	39 17
	38 14
	38 11
	37 7
	36 3
	35 0
	36 5
	37 9
	37 12
	39 16
	39 19
	41 23
	43 27
	45 31
	46 34
	49 37
	52 37
	52 34
	51 29
	51 26
	50 23
	49 20
	49 17
	48 13
	47 10
	48 13
	49 16
	50 20
	51 25
	53 29
	55 33
	57 36
	59 33
	59 28
	58 25
	58 22
	57 19
	57 15
	57 10
	58 7
	61 6
	64 8
	66 10
.PEN_UP
.PEN_DOWN
	29 17
	31 20
	33 23
	35 26
	39 30
	42 33
	45 34
	47 27
	46 22
	46 19
	45 16
	45 13
	44 10
	44 7
	43 3
	42 0
	44 5
	45 11
	46 14
	47 18
	48 21
	50 25
	52 29
	54 33
	57 34
	57 31
	57 27
	57 24
	56 16
	56 13
	56 9
	57 6
	59 3
	63 2
	66 2
	67 3
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
	28 55
	32 57
	36 60
	39 63
	42 66
	43 69
	40 69
	39 66
	39 62
	38 55
	37 50
	37 47
	37 44
	36 41
	36 38
	36 35
	36 32
	36 29
	35 26
	35 19
	34 14
	34 10
	33 7
	33 3
	32 0
	31 3
	31 6
	32 10
	32 13
	32 18
	32 21
	32 24
	33 28
	33 32
	34 37
	36 42
	38 48
	39 51
	40 54
	41 57
	43 60
	46 64
	49 67
	52 67
	55 64
	55 61
	55 57
	54 54
	53 50
	51 46
	49 43
	47 40
	46 37
	48 34
	51 33
	54 32
	57 32
	61 32
	63 33
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
	25 6
	26 3
	29 2
	32 4
	36 8
	38 11
	39 14
	41 19
	42 23
	44 27
	46 35
	47 38
	48 42
	49 45
	51 48
	52 52
	53 55
	54 58
	54 61
	55 58
	54 54
	53 51
	52 46
	51 43
	50 40
	49 37
	48 34
	47 31
	46 24
	45 20
	45 17
	45 14
	45 9
	47 5
	49 2
	53 0
	56 0
	59 1
	62 3
	65 6
.PEN_UP
.PEN_DOWN
	35 32
	39 33
	42 33
	46 33
	50 33
	53 33
	54 33
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
	26 46
	28 50
	29 54
	31 58
	33 62
	35 66
	38 66
	39 63
	40 59
	42 55
	44 52
	47 52
	50 54
	53 58
	54 61
	55 66
	55 70
	53 73
	50 72
	49 69
	48 65
	47 62
	47 59
	47 56
	46 52
	46 48
	46 44
	45 34
	44 29
	44 24
	43 19
	43 15
	42 11
	41 8
	41 5
	39 1
	35 0
	31 1
	28 4
	25 6
	22 9
	22 13
	23 17
	25 21
	27 25
	30 28
	34 30
	38 31
	42 31
	46 30
	49 29
	53 27
	56 26
	59 26
.PEN_UP
.PEN_DOWN
	28 28
	32 29
	35 30
	38 32
	41 32
	48 35
	51 35
	54 35
	51 33
	48 33
	45 32
	44 27
	44 23
	43 19
	42 15
	41 12
	40 9
	38 5
	35 3
	38 1
	41 1
	45 1
	49 1
	53 2
	56 2
	58 0
.PEN_UP
.PEN_DOWN
	44 35
	41 35
	38 32
	35 29
	32 25
	27 17
	25 14
	24 11
	23 7
	23 4
	23 1
	26 0
	29 0
	32 2
	35 6
	37 10
	39 17
	41 22
	44 25
	45 28
	45 31
	45 26
	44 20
	44 15
	44 12
	45 9
	48 9
	51 10
	52 12
.PEN_UP
.PEN_DOWN
	14 2
	17 0
	20 1
	23 2
	26 5
	29 7
	31 10
	34 14
	36 17
	39 20
	41 23
	43 26
	44 29
	46 33
	48 37
	50 40
	51 43
	52 46
	53 49
	54 52
	54 55
	53 58
	50 58
	46 56
	44 53
	43 50
	42 47
	41 44
	40 41
	38 38
	38 35
	37 32
	36 29
	35 26
	35 23
	34 20
	33 17
	33 14
	33 11
	32 8
	35 6
	38 7
	41 9
	44 10
	46 14
	49 17
	50 20
	51 23
	53 26
	52 23
	51 20
	50 17
	50 14
	51 11
	54 9
	57 9
	60 11
	63 13
	63 12
.PEN_UP
.PEN_DOWN
	59 32
	56 35
	52 36
	49 36
	46 36
	42 33
	40 29
	37 22
	36 19
	36 16
	35 11
	35 7
	36 3
	40 0
	44 0
	48 0
	52 2
	55 3
	58 4
	58 5
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
	40 11
	43 11
	46 12
	51 15
	54 18
	57 20
	60 24
	62 28
	63 31
	64 35
	64 38
	64 41
	61 43
	58 42
	55 41
	51 40
	48 36
	45 33
	42 26
	40 22
	38 18
	38 14
	38 11
	40 8
	42 5
	45 3
	48 1
	52 0
	55 0
	58 0
	62 0
	64 1
.PEN_UP
.PEN_DOWN
	29 55
	34 57
	37 59
	40 61
	43 63
	46 66
	51 71
	53 74
	55 77
	58 80
	59 84
	60 87
	61 90
	61 93
	58 94
	55 92
	52 90
	50 87
	48 84
	47 81
	46 78
	45 74
	44 69
	43 64
	42 60
	42 57
	41 54
	40 46
	39 42
	38 38
	37 34
	36 29
	36 26
	35 22
	34 18
	34 15
	33 12
	33 7
	33 3
	33 0
	36 2
	38 5
	40 9
	42 13
	43 16
	45 21
	46 24
	46 28
	47 31
	47 34
	49 39
	49 42
	49 46
	48 49
	47 52
	42 53
	39 52
	39 49
	42 49
	46 49
	49 49
	53 49
	56 49
	59 50
	60 52
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
	26 0
	28 3
	31 6
	34 9
	36 12
	37 16
	40 20
	41 23
	42 26
	44 31
	46 34
	48 37
	46 33
	45 29
	44 26
	42 21
	41 16
	40 12
	40 9
	40 6
	42 3
	45 2
	48 4
	51 7
	52 9
.PEN_UP
.PEN_DOWN
	51 57
	53 54
	56 52
	57 50
.PEN_UP
.PEN_DOWN
	29 48
	32 50
	35 52
	39 56
	41 59
	42 63
	44 67
	45 70
	46 74
	44 71
	43 67
	42 64
	42 61
	41 57
	40 52
	39 47
	37 42
	36 36
	35 30
	32 19
	31 15
	30 11
	29 7
	28 3
	27 0
	24 2
	22 6
	20 11
	19 14
	19 17
	19 22
	20 25
	23 28
	27 29
	30 29
	33 29
	36 29
	39 29
	43 29
	46 30
	50 31
	54 31
	56 33
.PEN_UP
.PEN_DOWN
	55 100
	57 97
	58 93
.PEN_UP
.PEN_DOWN
	23 38
	27 39
	30 42
	34 45
	37 48
	40 51
	42 55
	43 59
	44 62
	45 66
	45 69
	45 72
	44 75
	41 75
	40 72
	39 69
	38 65
	38 62
	37 59
	36 55
	35 51
	33 42
	32 38
	32 33
	31 28
	30 24
	29 19
	29 16
	28 12
	27 9
	27 6
	25 0
	22 3
	22 6
	22 9
	22 13
	23 18
	24 23
	25 27
	26 30
	29 35
	32 38
	35 41
	38 41
	41 41
	43 38
	43 35
	43 31
	42 28
	40 24
	37 21
	34 19
	33 16
	37 14
	41 11
	45 9
	49 7
	52 5
	54 8
	54 9
.PEN_UP
.PEN_DOWN
	38 0
	41 2
	42 5
	43 8
	44 11
	45 16
	46 20
	47 23
	48 28
	49 32
	50 36
	52 39
	53 43
	55 46
	57 51
	58 55
	60 58
	60 61
	61 64
	61 67
	58 68
	56 65
	54 61
	53 58
	52 55
	51 52
	50 49
	49 46
	49 42
	49 39
	49 35
	49 31
	50 24
	51 20
	52 17
	54 12
	56 8
	59 6
	61 6
.PEN_UP
.PEN_DOWN
	24 21
	25 24
	27 28
	30 31
	32 35
	35 38
	38 40
	41 41
	41 38
	41 32
	41 27
	40 22
	40 18
	39 14
	39 10
	38 7
	37 3
	36 0
	37 3
	38 6
	39 10
	40 13
	40 16
	41 19
	43 24
	45 31
	47 34
	48 37
	50 41
	53 43
	54 40
	55 36
	55 31
	55 28
	54 25
	54 22
	54 19
	52 13
	52 10
	51 6
	50 9
	50 13
	51 17
	53 22
	55 27
	56 30
	57 33
	60 37
	63 40
	66 40
	67 35
	66 26
	66 22
	66 19
	66 15
	66 12
	66 9
	67 5
	70 4
	74 7
	75 9
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
	31 33
	29 28
	29 25
	28 22
	26 15
	26 12
	26 9
	26 6
	27 3
	29 0
	32 0
	35 1
	38 3
	42 6
	45 9
	47 13
	49 18
	50 21
	50 24
	51 27
	51 33
	51 36
	51 39
	48 41
	44 41
	38 38
	35 37
	35 34
	37 34
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
	28 10
	31 14
	33 19
	35 22
	36 25
	38 28
	39 32
	41 36
	42 41
	43 46
	44 50
	46 55
	47 60
	48 67
	50 72
	51 75
	51 78
	50 74
	50 70
	48 65
	47 62
	46 58
	45 54
	43 50
	41 40
	40 34
	39 28
	39 22
	39 17
	39 13
	39 9
	39 6
	41 3
	43 0
	49 0
	52 3
	55 7
	56 10
.PEN_UP
.PEN_DOWN
	31 46
	39 46
	42 46
	45 46
	48 45
	52 45
	54 44
.PEN_UP
.PEN_DOWN
	32 30
	31 27
	30 23
	30 20
	29 17
	28 11
	28 7
	28 4
	29 1
	32 0
	35 2
	38 6
	40 9
	42 14
	44 17
	47 25
	49 29
	50 32
	51 35
	50 32
	50 28
	49 23
	49 20
	49 15
	51 10
	53 7
	56 5
	59 6
	60 7
.PEN_UP
.PEN_DOWN
	14 14
	16 17
	19 21
	23 25
	27 28
	31 31
	35 33
	36 29
	35 25
	35 22
	35 19
	33 12
	33 8
	33 5
	35 2
	39 0
	42 1
	45 2
	47 5
	50 11
	50 14
	51 19
	52 22
	52 26
	52 29
	52 32
	56 29
	57 25
	59 21
	60 18
	63 19
	63 20
.PEN_UP
.PEN_DOWN
	20 33
	23 35
	26 38
	29 39
	30 36
	31 33
	31 30
	31 26
	31 22
	30 18
	29 13
	29 9
	29 6
	28 3
	28 0
	31 0
	34 3
	37 6
	39 9
	41 14
	42 20
	44 23
	44 26
	45 29
	46 32
	47 35
	47 32
	47 29
	45 24
	44 21
	44 18
	44 14
	44 10
	46 7
	49 7
	52 7
	55 9
	56 12
	57 15
	58 19
	59 23
	59 26
	60 29
	61 32
	62 35
	63 38
	63 41
	64 36
	65 33
	66 30
	69 28
	72 30
	73 32
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
	27 64
	31 64
	34 64
	37 64
	40 65
	44 65
	47 64
	49 61
	50 57
	49 54
	49 51
	48 47
	46 44
	44 41
	41 38
	38 35
	35 35
	32 35
	29 36
	31 39
	34 39
	37 39
	40 38
	43 36
	44 33
	44 30
	44 26
	44 22
	43 17
	42 13
	41 10
	40 6
	39 3
	38 0
	35 0
	32 1
	29 2
	26 2
	23 3
	23 6
	24 9
	26 12
	29 13
	33 14
	40 16
	45 17
	49 18
	52 18
	57 19
	61 19
	65 20
	68 20
	68 21
.PEN_UP
.PEN_DOWN
	57 31
	54 32
	51 33
	48 33
	44 30
	40 25
	37 22
	35 18
	33 14
	32 11
	31 8
	31 3
	32 0
	35 0
	39 0
	44 3
	48 7
	51 11
	55 17
	56 21
	57 24
	55 18
	54 14
	54 11
	55 8
	57 5
	60 3
	63 3
	66 4
	69 5
	70 6
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
	43 19
	46 20
	49 22
	52 23
	55 25
	58 28
	59 32
	59 35
	56 36
	53 35
	49 30
	47 27
	46 24
	44 20
	44 16
	43 13
	43 9
	43 4
	46 0
	50 0
	54 0
	58 2
	62 4
	65 5
	66 7
.PEN_UP
.PEN_DOWN
	26 51
	30 53
	35 56
	40 59
	44 63
	49 67
	51 70
	54 76
	56 79
	58 82
	59 87
	59 90
	59 94
	58 97
	55 97
	52 95
	48 90
	46 86
	44 81
	42 76
	40 70
	38 63
	36 56
	33 40
	30 32
	28 25
	27 19
	26 13
	25 8
	25 4
	25 1
	28 0
	30 4
	33 9
	34 12
	35 15
	36 19
	37 22
	38 26
	38 29
	38 32
	37 37
	34 40
	31 42
	35 43
	38 43
	41 43
	44 42
	47 42
	51 42
	55 41
	58 41
	61 39
	62 39
.PEN_UP
.PEN_DOWN
	39 65
	40 68
	36 69
	32 67
	29 65
	24 61
	24 58
	25 55
	28 55
	31 55
	35 56
	38 57
	37 53
	36 50
	35 41
	34 36
	33 30
	31 25
	30 20
	29 15
	27 11
	26 7
	25 4
	23 0
	20 0
	19 4
	17 10
	17 14
	17 18
	17 24
	17 29
	18 34
	20 38
	22 41
	29 44
	33 45
	37 45
	41 45
	45 45
	48 46
	52 46
	55 46
	59 46
	62 47
	64 48
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
	39 2
	40 6
	41 9
	43 14
	44 18
	46 22
	47 26
	48 31
	50 34
	53 39
	55 42
	57 45
	56 41
	54 36
	54 33
	53 27
	53 24
	53 20
	53 16
	53 13
	54 9
	55 5
	57 1
	61 0
	64 1
	66 5
.PEN_UP
.PEN_DOWN
	59 64
	62 61
	64 58
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
	21 21
	22 24
	24 28
	26 32
	28 35
	30 39
	33 40
	36 39
	37 34
	37 29
	37 22
	37 18
	36 15
	36 11
	35 8
	34 3
	33 0
	32 4
	33 9
	34 12
	34 15
	35 18
	36 22
	38 27
	40 31
	43 33
	45 30
	45 26
	45 23
	45 19
	45 16
	44 12
	43 9
	43 12
	44 15
	45 20
	46 23
	47 27
	50 33
	51 36
	54 40
	57 39
	57 35
	57 32
	57 28
	56 22
	56 18
	56 15
	56 12
	58 9
	62 9
	66 11
	67 11
.PEN_UP
.PEN_DOWN
	29 21
	29 25
	31 29
	33 33
	36 36
	39 38
	42 40
	45 39
	45 36
	46 29
	46 26
	46 22
	45 19
	44 15
	43 12
	42 9
	41 6
	40 3
	38 0
	39 3
	41 7
	42 10
	42 14
	45 21
	46 24
	47 28
	49 31
	52 36
	54 39
	56 42
	59 41
	60 36
	60 33
	60 30
	60 26
	60 22
	60 18
	60 14
	60 11
	62 7
	64 4
	67 4
	69 7
	70 9
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
	57 76
	57 79
	55 82
	52 82
	47 81
	43 79
	39 75
	38 71
	37 66
	37 62
	38 59
	41 59
	45 59
	49 61
	52 64
	56 67
	56 64
	55 60
	55 56
	54 50
	53 43
	52 34
	50 26
	48 20
	47 14
	46 9
	45 5
	47 0
	51 7
	52 10
	54 14
	55 17
	55 25
	55 29
	54 32
	53 36
	51 39
	48 39
	51 41
	54 42
	57 43
	62 46
	67 47
	71 48
	72 48
.PEN_UP
.PEN_DOWN
	20 0
	23 1
	26 4
	29 8
	31 12
	33 15
	33 18
	34 21
	35 25
	35 28
	36 31
	36 34
	36 37
	36 40
	41 41
	45 41
	49 40
	52 39
	53 36
	52 29
	51 26
	48 21
	47 18
	45 14
	45 11
	46 7
	50 3
	53 3
	57 4
	61 4
	64 6
	68 6
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
	21 24
	23 27
	26 29
	29 32
	33 34
	37 35
	40 35
	41 32
	40 28
	39 25
	38 22
	35 14
	33 9
	32 5
	32 1
	35 0
	38 0
	41 2
	44 3
	47 6
	51 10
	52 13
	53 16
	55 21
	57 25
	57 28
	56 31
	56 34
	58 34
.PEN_UP
.PEN_DOWN
	26 29
	24 21
	24 18
	23 15
	23 10
	22 6
	22 3
	23 0
	26 3
	29 7
	31 11
	33 15
	35 19
	37 23
	39 27
	41 30
	42 33
	41 30
	40 27
	39 24
	38 20
	37 17
	36 13
	36 9
	36 6
	37 3
	40 2
	43 2
	46 5
	48 8
	49 12
	50 16
	51 19
	52 22
	52 25
	52 28
	53 31
	54 34
	55 31
	57 28
	60 26
	63 26
	66 25
	69 26
	72 27
	72 29
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
	18 50
	19 53
	20 57
	23 62
	24 65
	25 68
	28 73
	30 70
	30 67
	31 62
	31 59
	33 54
	36 52
	40 52
	43 56
	44 59
	45 63
	45 68
	46 71
	46 74
	46 78
	45 73
	45 67
	44 61
	43 55
	42 49
	41 42
	39 34
	37 27
	35 19
	32 13
	30 8
	28 4
	25 0
	22 0
	19 2
	18 5
	17 8
	15 11
	14 15
	13 20
	12 25
	12 29
	12 35
	15 37
	18 37
	21 36
	24 35
	27 33
	30 31
	33 30
	36 28
	43 25
	46 25
	50 25
	53 27
	54 29
.PEN_UP
.PEN_DOWN
	35 51
	40 54
	44 56
	47 57
	50 58
	53 59
	54 54
	54 51
	54 48
	54 45
	54 42
	52 39
	50 35
	47 33
	44 31
	41 29
	40 32
	41 35
	44 36
	47 37
	50 38
	53 36
	55 33
	56 30
	57 27
	57 24
	57 21
	56 17
	54 12
	52 9
	50 6
	47 4
	42 3
	39 2
	36 1
	33 0
	30 2
	29 5
	29 8
	29 11
	30 14
	33 17
	37 19
	40 20
	43 21
	47 22
	50 23
	55 25
	60 26
	64 28
	69 29
	79 32
	82 34
	86 36
	88 37
.PEN_UP
.PEN_DOWN
	54 24
	55 27
	55 31
	54 34
	51 35
	47 35
	43 31
	40 29
	35 22
	33 19
	32 15
	30 11
	29 8
	29 4
	29 1
	32 0
	37 0
	41 3
	44 5
	48 8
	50 11
	52 14
	52 18
	52 21
	52 25
	52 28
	52 25
	52 18
	52 13
	54 9
	57 6
	60 6
	64 6
	68 8
	69 9
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
	56 29
	56 32
	56 35
	55 38
	51 38
	47 35
	44 33
	42 30
	40 27
	38 23
	37 19
	36 15
	36 12
	36 8
	38 2
	41 0
	46 0
	49 0
	52 0
	55 1
	58 2
	62 4
	63 5
.PEN_UP
.PEN_DOWN
