


.DATE		08 ? 92
.STYLE		CURSIVE
	47 35
	46 31
	45 28
	44 24
	43 19
	43 16
	42 13
	42 10
	42 7
	42 4
	43 1
	46 1
	46 4
	46 8
	46 12
	46 15
	46 19
	46 22
	46 25
	46 28
	47 32
	47 36
	48 39
	48 42
	50 45
	52 50
	53 53
	56 56
	59 55
	61 52
	62 49
	63 45
	63 42
	63 38
	63 34
	63 30
	61 26
	61 20
	61 16
	61 13
	63 10
	66 8
	69 7
	72 7
	74 10
	75 12
	75 15
	75 18
	75 20
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
	30 62
	29 55
	28 50
	28 45
	28 41
	27 36
	27 31
	27 26
	27 22
	27 18
	27 14
	27 11
	27 8
	27 4
	27 0
	28 3
	28 5
.PEN_UP
.PEN_DOWN
	35 78
	38 80
	42 80
	45 80
	49 79
	52 78
	56 73
	59 68
	59 65
	59 62
	59 59
	58 55
	56 52
	54 49
	49 44
	42 38
	39 36
	36 36
	32 35
	28 35
	27 36
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
	19 53
	22 54
	27 58
	30 62
	32 65
	34 69
	36 72
	37 75
	39 78
	40 81
	41 84
	38 83
	36 80
	34 77
	33 74
	32 71
	32 68
	31 64
	31 59
	31 56
	31 53
	30 50
	30 44
	29 41
	29 37
	28 33
	28 29
	28 26
	27 23
	27 20
	26 17
	26 13
	25 7
	25 3
	24 0
	23 3
	23 7
	23 12
	23 15
	23 18
	23 22
	23 26
	23 30
	24 37
	24 40
	25 44
	26 47
	28 52
	28 55
	30 58
	30 61
	33 66
	36 71
	38 74
	41 77
	44 79
	47 79
	50 77
	51 73
	52 68
	52 65
	52 60
	52 57
	52 54
	51 51
	50 47
	48 41
	45 38
	42 36
	39 36
	35 36
	31 38
	32 35
	35 33
	38 30
	42 26
	45 23
	48 21
	52 19
	55 17
	55 18
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
	16 58
	19 59
	22 61
	25 59
	25 56
	26 52
	26 48
	25 45
	25 42
	25 39
	24 35
	24 32
	23 28
	22 24
	21 21
	21 19
	20 16
	20 13
	19 10
	19 7
	20 4
	20 1
	23 0
	26 1
	29 5
	31 11
	32 14
	33 18
	34 21
	35 26
	36 29
	36 32
	37 36
	38 40
	38 43
	39 48
	39 51
	40 54
	41 57
	41 54
	41 51
	40 48
	40 45
	39 41
	39 38
	39 33
	39 29
	39 25
	39 22
	39 18
	38 14
	38 11
	38 8
	39 5
	39 4
	42 3
	45 3
	47 5
	49 8
	50 11
	50 14
	51 18
	52 24
	53 29
	53 32
	53 36
	53 40
	54 43
	54 47
	54 51
	54 54
	55 57
	56 60
	57 63
	58 66
	59 63
	59 60
	59 56
	60 53
	62 49
	64 46
	68 45
	70 48
	70 50
.PEN_UP
.PEN_DOWN
	20 30
	21 33
	23 37
	24 41
	25 44
	27 48
	28 51
	30 54
	31 57
	33 60
	36 61
	39 59
	41 55
	42 52
	42 49
	44 45
	45 41
	46 37
	48 30
	49 25
	49 20
	50 16
	51 12
	52 9
	53 6
	55 3
	58 1
	61 0
	64 1
	64 2
.PEN_UP
.PEN_DOWN
	71 68
	68 65
	67 62
	63 57
	61 54
	59 50
	56 47
	54 43
	53 40
	49 36
	47 33
	43 27
	41 24
	39 21
	37 18
	34 13
	30 9
	27 6
	25 3
	23 0
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
	28 86
	34 87
	38 88
	42 90
	46 91
	50 93
	54 94
	57 96
	56 93
	55 87
	54 83
	53 78
	51 73
	51 70
	50 67
	50 64
	49 61
	47 55
	46 51
	45 48
	42 47
	38 47
	35 47
	32 48
	30 51
	29 54
	30 57
	30 60
	33 62
	36 64
	39 65
	42 66
	45 66
	48 64
	50 61
	53 56
	54 53
	55 49
	55 45
	55 41
	55 38
	54 34
	53 28
	53 25
	51 20
	50 17
	49 14
	47 11
	45 8
	42 6
	39 4
	36 3
	33 2
	30 1
	26 0
	24 0
	21 0
	18 1
	16 4
	16 9
	18 13
	22 16
	26 20
	30 21
	33 23
	37 25
	41 27
	46 29
	54 33
	58 36
	63 37
	67 40
	71 42
	75 44
	78 45
	82 47
	84 48
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
	27 66
	26 63
	26 59
	26 56
	25 53
	25 50
	25 45
	25 42
	24 39
	24 36
	24 33
	24 30
	24 26
	24 22
	24 17
	24 14
	24 11
	24 8
	21 8
	21 11
	21 12
.PEN_UP
.PEN_DOWN
	25 67
	28 69
	31 71
	35 72
	38 72
	42 72
	48 70
	50 67
	52 64
	53 61
	53 58
	52 55
	52 52
	51 49
	48 45
	45 43
	42 41
	38 40
	34 38
	31 38
	28 38
	31 39
	34 38
	37 36
	40 35
	45 32
	48 29
	50 26
	51 22
	52 19
	53 15
	53 11
	53 8
	50 5
	47 3
	43 2
	40 1
	37 0
	34 0
	30 2
	28 5
	27 7
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
	22 66
	22 62
	21 58
	21 54
	21 51
	21 48
	20 45
	20 42
	19 38
	18 34
	18 31
	16 28
	16 24
	15 20
	14 16
	14 13
	14 10
	13 6
	12 3
	11 0
	11 4
	12 8
	12 11
	12 14
	13 18
	14 22
	15 26
	16 31
	17 36
	19 40
	21 44
	24 49
	26 53
	29 57
	32 60
	34 64
	38 67
	41 69
	44 69
	48 66
	51 63
	52 60
	53 57
	54 54
	54 47
	54 43
	53 39
	53 36
	52 32
	51 29
	49 26
	48 22
	46 19
	44 15
	42 11
	39 8
	35 4
	31 3
	28 3
	25 4
	22 5
	19 6
	16 6
	16 9
	19 11
	22 9
	24 6
	27 3
	29 0
	32 0
	33 2
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
	21 61
	24 64
	26 67
	29 67
	32 66
	33 63
	35 60
	37 57
	40 54
	43 52
	46 52
	49 53
	52 54
	54 57
	57 60
	58 63
	59 67
	59 70
	56 71
	53 71
	50 68
	49 65
	49 61
	48 56
	48 53
	48 50
	48 46
	47 42
	46 34
	45 30
	45 26
	44 22
	44 18
	43 15
	42 12
	41 8
	40 4
	37 1
	34 0
	31 1
	28 4
	27 7
	25 10
	28 11
	32 10
	36 9
	40 9
	45 9
	46 9
.PEN_UP
.PEN_DOWN
	23 34
	26 32
	29 30
	33 30
	37 31
	41 33
	45 37
	47 40
	50 44
	53 47
	56 47
	57 44
	59 43
.PEN_UP
.PEN_DOWN
	74 77
	71 79
	68 81
	65 82
	61 82
	58 82
	55 80
	51 78
	48 74
	46 70
	44 67
	43 63
	42 59
	42 55
	42 48
	43 44
	44 41
	46 38
	49 35
	52 34
	55 33
	58 33
	61 34
	64 36
	67 38
	69 42
	71 46
	73 51
	75 56
	76 59
	78 63
	80 67
	81 70
	81 73
	80 76
	77 79
	74 79
	73 76
	72 72
	71 68
	71 63
	71 60
	70 56
	70 51
	69 42
	68 38
	68 33
	67 29
	67 25
	66 22
	66 18
	65 14
	64 11
	63 8
	61 4
	59 1
	56 0
	53 0
	49 0
	46 2
	43 4
	40 6
	42 9
	45 11
	49 12
	53 14
	56 14
	59 14
	62 15
	67 16
	71 17
	75 17
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
	52 22
	49 22
	46 23
	43 26
	41 29
	40 32
	40 36
	39 41
	39 45
	40 49
	40 53
	41 56
	41 59
	43 63
	44 66
	47 66
	47 62
	48 58
	48 55
	49 46
	49 42
	49 38
	49 34
	49 30
	49 27
	49 23
	49 20
	48 17
	47 12
	45 6
	43 3
	40 1
	37 1
	33 0
	30 0
	27 0
	23 0
	20 3
	17 5
	17 8
	18 11
	20 15
	21 19
	22 22
	22 25
	23 28
	24 31
.PEN_UP
.PEN_DOWN
	51 37
	48 38
	44 41
	41 45
	40 48
	38 51
	38 55
	37 60
	36 63
	36 67
	36 71
	36 74
	36 77
	36 80
	37 83
	38 86
	41 84
	43 81
	44 78
	45 74
	46 71
	47 67
	47 63
	47 60
	47 57
	47 54
	47 51
	47 48
	47 44
	46 40
	45 36
	45 33
	44 29
	44 26
	43 23
	42 20
	42 17
	41 13
	39 10
	37 6
	34 3
	31 1
	28 0
	25 0
	23 3
	23 6
	23 10
	23 13
	24 16
	25 19
	27 22
	31 25
	35 29
	39 31
	44 34
	47 35
	52 37
	57 40
	62 42
	67 45
	70 48
	73 49
	75 50
.PEN_UP
.PEN_DOWN
	30 66
	29 63
	29 60
	28 57
	28 53
	28 49
	28 45
	27 42
	27 39
	26 36
	26 33
	26 30
	25 27
	25 22
	24 17
	23 13
	22 10
	21 6
	20 3
	19 0
	17 3
.PEN_UP
.PEN_DOWN
	60 67
	59 64
	57 61
	54 55
	52 50
	51 47
	50 44
	46 39
	44 35
	42 32
	37 25
	33 22
	30 19
	28 16
	25 14
	22 12
	19 12
	16 14
	13 14
	13 17
	15 20
	16 23
	18 26
	21 27
	24 27
	27 25
	30 22
	33 20
	36 18
	39 15
	43 13
	47 11
	50 9
	52 6
	55 6
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
	14 57
	17 59
	20 60
	23 61
	26 61
	27 58
	27 55
	27 51
	27 46
	26 41
	26 38
	25 35
	24 32
	24 29
	23 26
	21 21
	21 18
	20 13
	18 10
	17 6
	16 3
	15 0
	15 3
	17 7
	18 11
	19 14
	21 19
	22 22
	23 25
	25 30
	27 34
	29 38
	31 41
	33 45
	35 48
	37 51
	40 54
	43 56
	46 55
	46 52
	46 48
	46 45
	46 41
	45 37
	44 33
	43 30
	41 23
	39 19
	38 15
	36 11
	35 8
	34 5
	33 2
	34 5
	35 9
	36 12
	38 16
	39 20
	40 24
	41 27
	43 31
	44 35
	45 38
	48 44
	51 48
	53 51
	56 55
	59 57
	62 58
	64 55
	64 52
	64 48
	64 45
	63 42
	62 38
	60 34
	58 27
	56 23
	55 19
	54 16
	53 12
	53 8
	54 5
	56 2
	59 1
	63 1
	66 3
	69 4
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
	44 65
	41 63
	38 61
	35 58
	32 55
	31 52
	30 49
	29 43
	28 39
	28 35
	28 32
	28 29
	28 25
	28 20
	29 13
	30 10
	33 7
	36 4
	40 1
	43 0
	46 0
	49 0
	53 2
	56 5
	59 9
	62 12
	63 15
	65 19
	66 25
	68 30
	68 34
	68 37
	68 40
	68 44
	68 47
	68 50
	68 54
	66 59
	63 62
	60 63
	57 65
	53 65
	48 65
	45 64
	43 61
	44 60
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
	24 66
	27 69
	30 72
	33 75
	36 76
	39 74
	42 71
	45 68
	48 65
	51 63
	54 61
	58 61
	65 61
	69 62
	73 64
	76 67
	78 70
	78 75
	76 78
	73 78
	70 79
	67 79
	63 78
	61 75
	60 71
	59 68
	58 65
	57 61
	57 56
	56 51
	55 46
	54 34
	53 29
	52 24
	51 19
	50 15
	49 12
	47 9
	46 6
	44 2
	41 0
	38 0
	36 4
	34 7
	33 11
	32 14
	32 18
	33 21
	36 21
	40 21
	45 19
	50 17
	53 16
	57 14
	60 13
	61 12
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
	25 53
	28 55
	31 56
	35 56
	38 53
	40 50
	40 47
	40 42
	40 39
	39 35
	38 31
	37 27
	36 24
	35 18
	34 15
	34 12
	34 9
	35 6
	36 3
	39 0
	42 0
	45 0
	48 1
	51 4
	53 7
	54 10
	56 16
	56 19
	57 24
	58 29
	59 33
	59 36
	60 40
	61 46
	62 49
	62 52
	63 55
	64 58
	64 55
	65 52
	65 49
	67 46
	70 44
	73 45
	73 46
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
	21 52
	22 57
	23 61
	25 65
	26 68
	28 71
	31 76
	34 79
	36 82
	39 84
	42 81
	42 77
	42 73
	43 68
	43 65
	43 61
	45 58
	46 55
	48 52
	51 51
	54 51
	57 55
	58 59
	59 62
	60 66
	61 70
	62 74
	63 80
	64 84
	63 87
	60 85
	59 81
	57 77
	56 74
	55 71
	54 68
	53 65
	53 62
	52 58
	51 54
	51 50
	50 45
	50 41
	49 36
	47 27
	46 23
	45 19
	44 15
	43 12
	42 9
	40 5
	38 2
	34 0
	31 1
	28 3
	26 6
	25 9
	25 13
	26 18
	27 23
	27 26
	31 31
	35 33
	39 33
	44 33
	47 32
	50 31
	54 29
	57 29
	60 27
	63 27
	65 26
.PEN_UP
.PEN_DOWN
	24 76
	28 76
	35 77
	39 78
	44 78
	48 79
	52 80
	55 80
	55 77
	53 72
	52 68
	52 64
	50 59
	50 56
	48 51
	46 47
	44 43
	42 40
	39 38
	36 36
	33 36
	30 36
	27 37
	24 38
	24 42
	26 45
	29 47
	32 47
	35 47
	38 47
	41 45
	44 43
	46 40
	48 37
	48 33
	48 30
	47 27
	46 22
	44 16
	43 11
	42 8
	40 5
	38 2
	35 1
	31 1
	28 0
	25 0
	22 1
	19 2
	17 5
	15 8
	14 12
	13 17
	13 20
	14 24
	17 26
	20 28
	23 29
	28 30
	32 31
	36 32
	40 32
	44 33
	52 35
	56 36
	60 36
	63 37
.PEN_UP
.PEN_DOWN
	22 5
	25 8
	28 11
	30 15
	32 20
	33 23
	34 26
	36 29
	38 35
	41 40
	43 45
	45 50
	48 54
	49 57
	51 60
	53 63
	54 66
	57 67
	56 64
	56 61
	56 58
	56 55
	55 51
	55 48
	54 41
	54 38
	54 35
	54 32
	54 28
	54 25
	54 22
	54 19
	54 14
	54 11
	54 6
	54 3
	54 0
	53 3
	52 6
	51 9
	49 12
	46 16
	43 18
	40 19
	37 21
	34 23
	33 26
	36 23
	40 19
	43 17
	46 16
	52 13
	56 11
	59 11
	63 10
	66 10
	70 10
	72 10
.PEN_UP
.PEN_DOWN
	20 40
	23 42
	26 45
	28 48
	30 51
	32 54
	34 58
	35 61
	32 60
	31 57
	30 52
	30 49
	29 45
	29 41
	28 37
	28 33
	27 26
	27 23
	26 19
	26 16
	25 13
	25 10
	24 7
	24 4
	24 1
	23 4
	23 7
	24 10
	25 13
	26 16
	27 20
	28 23
	29 28
	30 31
	31 36
	33 40
	34 43
	35 46
	37 49
	39 52
	42 55
	45 57
	49 59
	52 59
	55 59
	58 58
	61 57
	62 54
	63 51
	63 48
	62 44
	60 39
	59 36
	58 33
	56 30
	54 27
	51 25
	48 23
	45 23
	42 22
	39 21
	36 21
	34 24
	32 27
	32 30
	32 33
	35 35
	39 36
	42 37
	45 36
	47 33
	49 30
	50 27
	50 24
	50 20
	50 17
	50 14
	49 11
	48 8
	47 4
	46 1
	43 0
	40 0
	37 0
	33 3
	31 6
	28 8
	30 11
	31 12
.PEN_UP
.PEN_DOWN
	46 47
	46 50
	45 53
	43 56
	40 57
	37 57
	34 57
	31 54
	28 52
	24 48
	21 45
	19 41
	17 38
	15 33
	14 30
	14 27
	13 22
	13 18
	13 14
	14 10
	17 7
	20 5
	23 3
	29 1
	33 1
	36 0
	39 0
	42 1
	45 3
	47 4
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
	25 60
	27 64
	30 67
	33 69
	36 68
	39 64
	40 61
	41 57
	43 54
	46 53
	52 52
	55 53
	58 54
	61 58
	62 61
	62 65
	62 68
	61 71
	58 73
	55 74
	53 70
	51 66
	50 61
	50 58
	49 54
	48 49
	47 45
	46 40
	44 29
	43 25
	42 21
	41 17
	39 13
	38 10
	36 5
	35 2
	32 0
	29 2
	28 6
	27 9
	26 13
	25 17
	25 20
	26 24
	29 26
	33 25
	37 23
	41 21
	45 20
	48 19
	51 19
.PEN_UP
.PEN_DOWN
	29 39
	32 39
	35 39
	39 41
	42 43
	46 46
	50 48
	53 49
	56 49
	60 46
	63 42
	64 39
	64 36
	66 38
.PEN_UP
.PEN_DOWN
	52 28
	49 28
	46 29
	42 31
	39 32
	35 36
	32 40
	31 43
	31 46
	31 50
	31 54
	32 57
	33 60
	34 63
	35 66
	37 69
	39 72
	42 75
	45 76
	48 78
	51 78
	54 76
	56 72
	58 69
	58 66
	60 61
	60 57
	61 54
	61 51
	61 48
	61 45
	61 41
	61 38
	61 35
	60 32
	59 26
	59 23
	57 18
	55 14
	53 9
	51 6
	48 2
	45 0
	42 0
	39 0
	36 1
	33 3
	32 6
	33 9
	36 12
	39 14
	42 15
	47 17
	51 17
	56 18
	60 19
	64 19
	67 19
	68 19
.PEN_UP
.PEN_DOWN
	22 59
	25 60
	29 61
	33 61
	36 57
	36 53
	36 49
	36 46
	36 42
	35 38
	34 33
	33 29
	31 21
	30 18
	29 15
	28 11
	27 8
	26 5
	26 2
	26 3
.PEN_UP
.PEN_DOWN
	71 71
	70 68
	69 63
	69 60
	67 55
	67 52
	66 48
	65 45
	65 41
	64 37
	63 33
	61 29
	60 25
	58 18
	57 15
	55 10
	53 6
	52 3
	52 0
	53 3
	54 6
	54 10
	53 13
	52 16
	51 19
	51 22
	51 25
	51 31
	51 34
	50 37
	50 40
	47 42
	44 43
	41 43
	37 42
	34 40
	32 37
	32 32
	32 29
	35 25
	38 24
	42 23
	45 22
	50 21
	54 21
	57 20
	60 20
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
	20 42
	25 46
	28 50
	31 53
	33 56
	36 59
	38 62
	41 64
	43 61
	44 58
	44 54
	44 51
	44 48
	44 45
	44 42
	43 37
	42 34
	42 27
	42 24
	42 21
	41 16
	40 11
	39 7
	38 3
	37 0
	38 3
	39 9
	39 14
	39 19
	40 22
	41 27
	42 30
	43 33
	43 37
	46 45
	47 48
	48 51
	49 54
	51 59
	54 63
	57 66
	60 67
	61 64
	61 60
	61 55
	61 50
	61 45
	60 41
	60 38
	60 33
	60 28
	59 25
	59 22
	59 17
	59 14
	60 11
	61 8
	65 8
	68 9
	71 10
.PEN_UP
.PEN_DOWN
	43 59
	40 58
	38 55
	36 52
	34 48
	32 43
	31 40
	30 37
	29 34
	28 31
	28 28
	28 23
	28 18
	29 15
	30 12
	32 8
	36 6
	40 3
	44 0
	47 0
	50 0
	53 1
	56 3
	59 6
	60 9
	61 13
	61 17
	62 22
	62 26
	62 30
	62 37
	62 42
	63 45
	63 49
	63 52
	63 56
	62 60
	61 63
	59 66
	56 66
	53 66
	50 65
	47 64
	44 62
	43 59
	43 56
	43 54
.PEN_UP
.PEN_DOWN
	26 61
	26 64
	24 59
	24 56
	23 53
	23 50
	23 47
	23 39
	23 35
	22 31
	22 27
	22 23
	22 19
	22 16
	21 13
	21 10
	20 7
	20 3
	19 0
.PEN_UP
.PEN_DOWN
	22 63
	24 67
	27 71
	30 73
	34 74
	38 74
	41 74
	45 72
	49 68
	51 65
	52 62
	53 58
	54 55
	54 48
	54 45
	53 42
	51 37
	49 32
	45 29
	41 27
	35 25
	32 25
	28 24
	25 24
	24 24
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
	25 9
	28 10
	31 12
	34 15
	36 19
	38 23
	41 27
	42 30
	43 33
	44 36
	46 39
	47 42
	49 45
	51 50
	53 54
	55 58
	56 61
	57 64
	57 67
	58 70
	59 73
	56 74
	53 73
	50 71
	48 68
	47 65
	47 62
	47 58
	48 54
	49 51
	50 48
	51 44
	52 41
	53 38
	54 35
	56 30
	56 27
	57 24
	58 19
	58 15
	58 11
	58 8
	57 4
	55 1
	52 0
	48 1
	44 3
	41 5
	38 7
	35 9
	32 13
	30 20
	28 24
	27 27
	26 30
	29 31
	32 31
	36 30
	39 29
	45 26
	50 23
	54 22
	57 21
.PEN_UP
.PEN_DOWN
	25 57
	28 59
	31 61
	34 62
	37 62
	40 60
	43 57
	46 54
	49 52
	52 51
	57 51
	61 53
	64 55
	66 59
	67 63
	66 66
	63 68
	60 68
	56 66
	55 63
	54 59
	54 53
	53 49
	53 45
	53 40
	52 34
	52 24
	51 20
	50 16
	49 12
	48 9
	48 6
	46 2
	43 0
	39 1
	37 4
	35 8
	33 12
	33 15
	33 18
	34 21
	37 21
	41 21
	45 20
	50 20
	53 20
	56 20
	58 20
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
	26 29
	27 32
	29 35
	30 39
	31 42
	32 46
	34 49
	36 52
	38 55
	41 57
	44 56
	46 52
	48 48
	50 43
	52 40
	53 37
	55 33
	56 30
	58 26
	59 22
	60 19
	61 15
	62 12
	63 7
	64 3
	65 0
.PEN_UP
.PEN_DOWN
	71 67
	69 64
	67 59
	63 54
	62 51
	60 48
	58 44
	55 40
	53 36
	51 32
	49 28
	47 25
	43 19
	42 16
	39 11
	38 8
	38 7
.PEN_UP
.PEN_DOWN
	19 55
	20 58
	22 61
	25 65
	27 69
	30 72
	33 75
	36 77
	36 72
	36 67
	36 63
	36 59
	37 55
	38 52
	39 49
	42 47
	45 50
	47 53
	49 56
	51 60
	53 65
	55 70
	58 76
	59 79
	60 82
	60 85
	60 88
	59 91
	56 87
	54 84
	53 79
	51 74
	51 71
	50 67
	50 64
	49 60
	48 51
	47 45
	46 40
	45 34
	44 28
	43 24
	42 20
	41 15
	40 11
	38 8
	35 2
	32 0
	29 2
	26 5
	25 8
	24 11
	24 14
	25 22
	26 27
	28 30
	32 33
	36 33
	40 33
	46 30
	49 28
	52 26
	54 23
	58 19
	61 16
	64 15
	65 16
.PEN_UP
.PEN_DOWN
	32 93
	35 91
	39 89
	42 88
	46 87
	49 86
	52 85
	55 85
	52 88
	51 85
	50 82
	48 77
	47 73
	45 68
	44 65
	43 62
	41 57
	41 54
	39 51
	36 46
	33 43
	30 42
	27 45
	26 48
	25 51
	25 54
	28 56
	32 56
	35 54
	37 51
	40 47
	41 42
	43 35
	43 32
	43 29
	43 26
	42 23
	41 19
	40 15
	37 9
	35 5
	32 1
	29 0
	26 0
	23 1
	19 3
	16 5
	15 8
	14 11
	14 15
	16 18
	20 21
	25 24
	28 25
	31 27
	35 28
	40 30
	45 32
	55 36
	60 38
	65 40
	70 41
	75 43
	78 44
	82 45
	86 47
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
	67 41
	68 44
	69 47
	69 50
	68 53
	67 56
	63 58
	59 58
	56 58
	53 57
	49 55
	45 53
	42 50
	40 47
	37 42
	35 37
	34 32
	34 29
	34 26
	35 21
	36 18
	37 15
	41 10
	46 4
	49 2
	53 0
	56 0
	60 1
	63 4
	65 7
	68 10
	69 12
.PEN_UP
.PEN_DOWN
0 0
.PEN_UP
.PEN_DOWN
	57 53
	59 56
	56 59
	53 59
	48 59
	45 58
	42 56
	38 54
	35 51
	31 46
	27 39
	25 34
	24 30
	24 26
	25 23
	28 20
	31 18
	34 17
	38 17
	42 18
	45 19
	49 21
	52 22
	55 24
	56 27
	52 28
	48 27
	43 24
	40 22
	37 19
	35 15
	34 12
	34 9
	36 4
	39 2
	43 0
	46 0
	49 0
	52 0
	56 2
	59 2
	60 4
.PEN_UP
.PEN_DOWN
	30 47
	30 50
	31 53
	33 57
	36 61
	39 64
	42 64
	45 62
	46 59
	47 55
	50 52
	53 50
	56 50
	62 51
	65 52
	69 55
	70 58
	72 62
	72 66
	72 69
	71 72
	68 73
	65 72
	63 68
	62 63
	62 59
	61 55
	60 51
	59 46
	59 40
	57 34
	56 28
	54 23
	53 19
	50 11
	48 7
	45 2
	41 0
	38 1
	36 4
	34 8
	33 11
	32 15
	35 17
	39 17
	43 16
	46 15
	51 15
	55 15
	60 15
	61 15
.PEN_UP
.PEN_DOWN
	35 38
