

.DATE 8 26 94
.STYLE CURSIVE
18935 509
18954 520
18959 528
18954 521
18949 512
18941 496
18938 475
18943 457
18952 453
18968 460
18986 466
19010 475
19033 487
19052 502
19060 514
19056 516
19048 508
19038 495
19035 479
19040 460
19049 444
19063 440
19085 446
19111 454
19137 467
19158 484
19173 505
19187 529
19199 556
19210 584
19219 609
19223 618
19224 612
19228 601
19235 592
19250 584
19270 577
19284 574
19282 573
19273 568
19261 556
19251 537
19255 511
19263 485
19275 466
19293 455
19313 454
.PEN_UP
.PEN_DOWN
19719 461
19737 468
19751 473
19766 478
19785 483
19828 494
19835 489
19831 477
19820 462
19807 441
19789 417
19774 403
19772 403
19782 412
19800 425
19822 444
19851 465
19881 482
19907 493
19927 488
19935 478
19936 462
19938 446
19948 430
19964 420
19985 419
20011 422
20036 428
20059 435
20079 447
20096 464
20103 484
20098 503
20089 507
20077 498
20065 487
20050 473
20049 453
20053 435
20065 421
20080 413
20100 412
20124 413
20147 418
20171 426
20195 436
20222 453
20246 470
20261 489
20257 505
20246 514
20233 509
20220 497
20209 479
20211 460
20221 438
20235 423
20252 413
20273 408
20293 407
20314 410
20333 418
20352 430
20371 446
20390 464
20410 481
20431 497
20451 508
20471 516
20481 520
20476 519
20464 516
20448 510
20432 499
20421 482
20426 464
20438 452
20457 452
20479 458
20508 472
20538 492
20569 521
20597 556
20621 598
20641 645
20652 688
20654 727
20647 750
20635 741
20616 720
20592 692
20564 656
20538 609
20521 566
20512 524
20516 489
20524 462
20535 437
20551 420
20571 414
.PEN_UP
.PEN_DOWN
21004 639
20994 634
20980 630
20963 625
20948 620
20904 586
20897 574
20899 560
20906 546
20911 530
20907 511
20898 495
20886 479
20871 466
20855 458
20853 454
20860 453
20872 453
20885 450
20895 441
20901 428
20898 409
20895 387
20896 366
20906 349
20925 339
20953 333
20989 332
.PEN_UP
.PEN_DOWN
21126 388
21138 388
21148 388
21168 391
21189 400
21266 454
21293 478
21323 504
21356 538
21389 575
21414 608
21431 637
21429 662
21421 678
21410 677
21395 667
21377 651
21355 627
21328 594
21301 554
21268 511
21237 467
21209 424
21183 384
21162 350
21143 317
21140 291
21149 278
21162 274
21177 280
21197 289
21220 301
21243 317
21265 335
21283 358
21298 381
21309 404
21320 423
21324 426
21324 418
21325 407
21330 396
21343 389
21362 394
21385 401
21412 414
21436 430
21458 446
21482 462
21503 461
21513 454
21510 444
21502 429
21490 415
21479 413
21474 421
21479 432
21488 442
21502 453
21519 462
21542 465
21568 471
21593 478
21616 489
21635 505
21648 524
21655 545
21662 557
21672 555
21682 547
21690 536
21688 520
21680 502
21671 481
21664 461
21662 440
21668 423
21679 410
21694 406
21714 408
.PEN_UP
.PEN_DOWN
22133 666
22145 669
22157 669
22167 669
22177 669
22217 662
22228 653
22236 640
22242 619
22245 594
22243 562
22237 526
22223 490
22203 454
22179 425
22155 400
22135 383
22116 372
22095 368
22074 370
22052 376
22029 382
22006 388
21982 397
21960 405
21937 416
21921 417
21912 413
21916 408
21924 408
21938 411
21953 419
21973 432
21999 450
22026 476
22057 505
22092 543
22121 587
22143 627
22154 664
22150 687
22145 692
22144 685
22149 677
22165 672
22193 672
22225 675
.PEN_UP
.PEN_DOWN
22382 620
22399 620
22409 620
22421 620
22443 620
22502 628
22523 637
22546 649
22571 663
22587 676
22586 676
22580 668
22571 654
22553 632
22531 605
22505 571
22478 543
22452 517
22427 491
22401 468
22376 446
22354 429
22339 421
22336 427
22343 438
22359 457
22382 484
22416 518
22456 555
22501 591
22549 623
22595 650
22639 670
22675 676
22690 671
22682 657
22666 636
22642 606
22616 572
22584 539
22556 511
22530 492
22505 481
22485 486
22473 495
22478 504
22487 510
22503 516
22521 516
22542 511
22559 499
22570 479
22578 454
22588 430
22603 412
22621 406
22642 407
.PEN_UP
.PEN_DOWN
23055 647
23038 649
23023 649
23001 649
22979 642
22907 586
22881 554
22852 516
22825 477
22807 438
22807 408
22814 387
22825 382
22845 389
22871 398
22900 411
22931 430
22960 454
22989 483
23019 512
23048 543
23071 572
23082 591
23077 590
23069 575
23055 556
23038 527
23024 495
23015 462
23020 432
23029 410
23046 401
23066 403
23092 408
.PEN_UP
.PEN_DOWN
23323 659
23316 649
23306 639
23291 625
23281 608
23240 567
23223 560
23216 563
23221 573
23229 587
23243 604
23260 622
23282 634
23307 641
23330 641
23347 635
23347 619
23336 595
23319 565
23296 530
23267 496
23238 464
23217 438
23212 429
23219 433
23230 442
23242 453
23263 470
23292 493
23324 519
23362 548
23396 573
23425 586
23447 581
23452 572
23443 556
23427 535
23408 511
23382 485
23358 464
23351 458
23360 463
23382 478
23410 501
23445 529
23486 561
23521 583
23543 586
23546 576
23534 555
23515 522
23493 480
23468 436
23453 398
23461 370
23479 357
23509 357
23545 365
23586 376
.PEN_UP
.PEN_DOWN
23698 410
23701 400
23711 400
23720 403
23737 413
23782 455
23797 470
23813 488
23824 507
23831 515
23835 508
23835 497
23835 479
23835 459
23832 434
23825 410
23813 390
23793 374
23772 376
23765 384
23770 390
23781 396
23800 399
23823 398
23849 394
.PEN_UP
.PEN_DOWN
24015 725
24025 725
24042 725
24052 720
24067 717
24120 697
24130 689
24123 676
24106 656
24083 633
24052 605
24016 576
23988 551
23978 526
23984 509
23998 499
24023 497
24052 500
24086 504
24114 504
24122 499
24116 490
24105 475
24093 455
24077 433
24061 410
24063 390
24078 374
24102 364
24130 358
24156 355
24156 348
24135 334
24098 310
24052 282
23998 253
.PEN_UP
.PEN_DOWN
24388 408
24403 410
24418 415
24445 422
24466 432
24558 493
24589 513
24624 537
24658 564
24693 595
24715 627
24718 655
24708 676
24694 687
24673 683
24648 674
24621 655
24595 629
24567 590
24533 540
24497 492
24462 442
24429 397
24401 355
24378 319
24362 286
24365 267
24375 270
24392 279
24415 289
24442 306
24471 327
24498 353
24521 378
24540 403
24548 414
24549 411
24549 403
24551 392
24560 382
24575 382
24596 388
24622 400
24651 417
24679 440
24706 469
24733 497
24757 522
24774 545
24776 561
24769 564
24769 557
24773 547
24782 537
24784 523
24779 507
24774 488
24767 468
24759 448
24761 429
24768 416
24780 408
24795 407
24813 409
24836 416
24858 425
24881 437
24904 449
24926 451
24934 443
24925 432
24909 417
24889 401
24867 389
24849 389
24850 397
24859 408
24870 425
24888 443
24910 458
24935 469
24959 474
24979 474
24999 470
25009 460
25003 445
24993 425
24982 405
24984 399
24992 403
25004 411
25021 422
25044 434
25068 443
25078 438
25077 430
25070 418
25059 403
25052 394
25058 396
25070 403
25088 412
25110 423
25137 436
25153 433
25154 425
25149 410
25150 391
25156 376
25170 363
25192 356
25221 353
.PEN_UP
.PEN_DOWN
25391 405
25400 405
25410 408
25430 413
25449 417
25534 459
25562 475
25593 496
25623 518
25640 539
25632 552
25619 545
25603 532
25585 512
25566 489
25555 461
25563 434
25580 413
25607 403
25640 407
25682 415
25724 430
25766 453
25805 485
25841 523
25872 566
25898 608
25919 645
25931 680
25925 690
25911 682
25890 666
25860 643
25819 611
25774 565
25724 513
25680 463
25644 417
25616 379
25610 359
25614 356
25628 367
25650 383
25679 407
25716 434
25752 458
25780 463
25793 455
25795 442
25792 429
25796 414
25808 401
25830 395
25860 398
25899 407
25935 421
25961 439
25969 461
25958 477
25943 480
25925 473
25907 461
25896 445
25903 425
25917 408
25940 396
25969 390
26006 391
26043 397
26071 408
.PEN_UP
.PEN_DOWN
25508 537
25539 537
25573 537
25608 537
25637 537
.PEN_UP
.PEN_DOWN
26290 408
26300 413
26310 422
26324 432
26334 437
26387 473
26403 481
26419 479
26417 468
26406 449
26389 425
26372 398
26359 381
26362 388
26372 397
26390 409
26416 427
26447 447
26479 464
26497 467
26496 459
26489 446
26476 431
26468 416
26473 409
26484 415
26500 425
26520 437
26548 453
26573 467
26587 465
26586 457
26580 444
26575 427
26579 407
26591 390
26609 381
26633 384
26664 390
26695 400
26725 415
26753 434
26778 453
26798 468
26802 474
26794 473
26779 470
26760 463
26738 452
26715 436
26700 415
26701 396
26709 382
26722 376
26740 381
26763 392
26789 409
26805 425
26807 428
26802 420
26799 409
26801 397
26809 384
26820 375
26839 379
26864 386
26888 398
26916 415
26945 439
26973 470
27001 507
27023 543
27028 574
27024 587
27018 581
27018 571
27023 559
27034 548
27050 538
27057 524
27052 508
27044 491
27035 468
27036 448
27039 425
27049 404
27063 390
27082 392
27109 399
27135 409
27164 429
27198 459
27235 499
27277 550
27315 595
27348 634
27374 664
27380 685
27375 700
27366 708
27350 707
27329 703
27302 695
27274 676
27249 648
27230 610
27216 567
27203 527
27190 488
27176 452
27157 419
27139 390
27123 366
27121 361
27127 365
27141 373
27161 388
27191 408
27227 432
27260 454
27289 467
27307 464
27304 456
27293 447
27277 436
27257 423
27237 411
27221 396
27223 383
27231 373
27241 366
27258 364
27280 363
27304 361
27330 361
27354 364
27372 372
27387 384
27395 401
27392 422
27385 434
27374 432
27363 425
27350 414
27344 397
27348 376
27356 356
27368 341
27384 337
27412 343
27445 357
27484 378
27531 411
27574 450
27613 492
27647 531
27666 563
27667 585
27659 593
27650 588
27631 571
27609 547
27584 515
27561 476
27547 442
27539 413
27541 387
27547 366
27559 347
27577 335
27601 334
27630 339
27660 350
27687 362
.PEN_UP
.PEN_DOWN
27529 537
27539 537
27548 537
27565 537
27585 532
27646 516
27668 511
27690 507
.PEN_UP
.PEN_DOWN
27964 367
27962 355
27972 350
27981 350
27991 350
28029 361
28043 367
28058 375
28080 387
28101 399
28107 409
28100 414
28088 409
28079 401
28070 389
28072 373
28079 363
28088 362
28104 367
28120 374
28132 372
28141 366
28150 359
28164 357
28185 359
