

.DATE 8 26 94
.STYLE CURSIVE
5308 375
5272 319
5233 265
5194 212
5158 169
5128 142
5105 139
5102 154
5115 177
5142 211
5173 247
5216 286
5263 317
.PEN_UP
.PEN_DOWN
4987 671
4975 664
4965 659
4948 656
4965 654
.PEN_UP
.PEN_DOWN
5616 481
5631 473
5641 471
5650 471
5677 471
5737 496
5758 507
5779 521
5801 534
5815 535
5811 526
5802 514
5790 500
5777 481
5777 465
5786 468
5798 479
5813 492
5833 509
5855 527
5876 541
5895 540
5904 531
5899 521
5889 507
5875 492
5869 479
5873 475
5881 482
5892 493
5907 503
5926 517
5946 531
5961 528
5969 521
5968 509
5964 495
5968 477
5977 462
5989 452
6007 451
6031 456
6056 464
6081 476
6105 491
6127 509
6149 526
6167 539
6172 546
6164 544
6151 539
6136 531
6119 520
6105 504
6103 485
6110 470
6120 466
6134 472
6155 483
6171 487
6181 482
6188 476
6199 474
6214 477
6238 484
6265 495
6288 508
6310 526
6321 531
6319 521
6311 505
6302 482
6286 449
6265 407
6239 361
6212 316
6186 279
6160 246
6137 223
6114 212
6097 216
6090 223
6096 239
6112 264
6136 292
6169 322
6216 354
6260 380
6304 404
6344 429
6378 447
6412 468
6440 486
6464 500
6487 510
6504 507
6509 499
6503 485
6488 464
6471 441
6454 428
6438 434
6435 445
6440 462
6447 479
6458 496
6475 509
6494 514
6516 513
6537 514
6559 518
6584 526
6609 537
6631 554
6646 572
6655 590
6660 595
6664 588
6667 577
6666 563
6662 545
6661 523
6665 502
6675 485
6689 472
6708 463
.PEN_UP
.PEN_DOWN
6396 695
6413 700
6430 705
6440 708
.PEN_UP
.PEN_DOWN
7047 413
7067 413
7091 413
7111 413
7135 415
7209 443
7232 457
7254 475
7269 493
7274 503
7265 497
7254 488
7242 471
7228 452
7218 430
7223 406
7232 390
7249 384
7272 390
7300 401
7329 415
7355 434
7376 446
7390 443
7393 433
7389 418
7382 399
7382 390
7387 398
7395 408
7411 424
7431 441
7454 450
7472 446
7478 437
7478 423
7478 406
7487 392
7501 382
7522 386
7548 394
7571 407
7596 424
7619 447
7644 469
7669 489
7688 505
7694 508
7690 502
7684 493
7676 479
7669 462
7660 439
7657 416
7663 399
7672 389
7689 395
7713 404
7741 420
7769 438
7795 462
7814 482
7823 483
7828 474
7828 464
7833 457
7846 450
7866 447
7893 450
7921 459
7945 472
7955 489
7950 505
7942 514
7925 508
7907 498
7891 485
7881 471
7886 451
7897 435
7913 423
7933 419
7960 423
7987 433
8016 452
8042 473
8065 498
8077 510
8082 503
8081 494
8077 479
8071 460
8063 437
8048 415
8038 403
8046 400
8060 401
8077 404
8102 408
8135 418
8173 434
8212 457
8250 489
8286 521
8315 554
8341 586
8359 613
8363 637
8356 648
8345 642
8328 628
8308 608
8282 582
8258 550
8242 520
8233 492
8237 469
8247 452
8263 445
8281 449
8306 454
8330 462
8353 473
8376 486
8397 495
8412 491
8413 483
8403 470
8391 453
8375 436
8357 430
8344 436
8339 446
8344 459
8355 471
8370 485
8389 494
8411 494
8433 491
8454 488
8476 487
8497 490
8517 497
8535 510
8549 529
8557 552
8563 567
8571 568
8584 563
8600 561
8599 554
8591 541
8581 523
8575 501
8579 480
8587 466
8599 457
8617 453
8638 454
8661 457
8682 464
8699 477
8714 496
8726 519
8734 540
8739 549
8741 543
8742 533
8742 517
8742 496
8742 471
8740 444
8731 427
8714 417
8695 411
8689 411
8701 412
8724 414
8748 415
8779 418
8804 422
.PEN_UP
.PEN_DOWN
8215 589
8237 584
8267 584
8296 584
8325 584
8400 584
8421 583
.PEN_UP
.PEN_DOWN
7357 606
7367 606
7382 608
7391 608
7374 601
7351 593
.PEN_UP
.PEN_DOWN
9093 418
9103 418
9113 418
9122 418
9149 425
9246 469
9282 492
9321 522
9361 553
9397 587
9421 617
9418 631
9406 626
9393 613
9372 590
9351 560
9328 526
9309 491
9298 462
9292 437
9292 416
9298 404
9311 406
9335 415
9367 428
9402 445
9436 464
9465 472
9482 466
9483 453
9472 433
9455 410
9435 388
9410 378
9392 384
9395 393
9408 409
9427 428
9451 449
9478 466
9507 477
9530 482
.PEN_UP
.PEN_DOWN
9271 586
9288 586
9325 589
9354 593
9386 596
9473 607
9496 610
9518 614
.PEN_UP
.PEN_DOWN
9808 430
9829 432
9847 435
9876 445
9903 457
10035 530
10080 557
10133 591
10186 632
10235 675
10273 716
10284 750
10273 776
10256 787
10234 781
10206 769
10173 747
10138 716
10105 678
10072 635
10041 591
10013 548
9986 505
9967 468
9958 437
9962 416
9975 409
9993 414
10022 424
10057 438
10094 455
10128 479
10145 492
10145 490
10145 482
10151 473
10166 464
10188 463
10219 469
10253 477
10282 486
10310 501
10331 516
10352 525
10364 520
10359 514
10349 509
10334 505
10317 502
10295 496
10273 485
10257 469
10248 449
10252 432
10261 425
10273 430
10288 436
10308 446
10329 459
10341 469
10339 469
10336 462
10336 450
10341 438
10352 429
10367 429
10386 436
10411 448
10436 465
10464 484
10494 504
10519 521
10544 527
10558 522
10556 518
10547 515
10535 514
10520 508
10504 496
10490 480
10495 460
10503 445
10520 438
10547 442
10581 449
10623 460
10664 474
10704 498
10743 527
10781 563
10815 604
10843 645
10862 685
10863 715
10854 731
10839 730
10816 718
10789 697
10756 668
10728 632
10704 592
10681 550
10662 509
10647 471
10631 436
10617 416
10611 419
10617 428
10628 438
10645 451
10668 462
10694 472
10720 480
10743 487
10764 497
10786 505
10804 500
10817 491
10816 482
10808 471
10795 457
10778 444
10768 435
10771 427
10780 419
10792 413
10810 406
10830 402
10856 405
10884 412
.PEN_UP
.PEN_DOWN
11085 489
11080 479
11095 479
11110 479
11122 479
11179 491
11196 502
11214 514
11231 528
11246 538
11249 533
11244 526
11236 516
11234 499
11239 484
11246 472
11260 469
11283 474
11316 482
11355 500
11399 523
11443 552
11484 584
11520 615
11549 650
11568 685
11571 718
11562 728
11552 721
11540 705
11524 684
11506 656
11488 624
11469 589
11450 557
11437 529
11434 503
11442 485
11457 476
11477 480
11502 486
11530 499
11555 518
11577 538
11592 548
11600 538
11596 519
11588 493
11577 465
11563 433
11545 413
11530 415
11531 425
11545 435
11568 447
11595 456
.PEN_UP
.PEN_DOWN
11409 632
11419 632
11439 632
11463 632
11487 635
11543 635
.PEN_UP
.PEN_DOWN
11280 740
11297 747
11312 747
11324 749
11336 749
.PEN_UP
.PEN_DOWN
11902 450
11912 457
11921 462
11934 464
11956 464
12024 489
12047 505
12070 523
12095 543
12114 557
12117 555
12107 548
12091 537
12069 521
12042 505
12015 487
12003 469
12010 454
12018 442
12032 436
12050 438
12072 448
12096 463
12115 485
12130 512
12140 533
12146 537
12145 530
12140 520
12131 507
12127 486
12132 468
12142 454
12159 449
12181 454
12216 466
12258 485
12306 512
12356 544
12402 582
12439 620
12467 658
12485 695
12485 723
12478 735
12465 730
12447 716
12423 693
12395 662
12371 623
12351 585
12334 546
12323 512
12316 484
12318 458
12324 443
12340 439
12365 447
12400 460
12443 480
12486 507
12526 540
12562 577
12595 616
12623 656
12648 695
12661 718
12656 715
12642 700
12620 678
12592 647
12562 613
12534 574
12515 539
12511 505
12519 475
12530 452
12545 437
12569 437
12598 443
12628 453
12656 467
12673 486
12671 505
12661 516
12649 513
12632 505
12617 488
12612 468
12619 446
12628 422
12641 410
12657 408
12677 414
12697 423
12720 438
12746 457
12773 477
12802 491
12824 491
12828 482
12821 472
12812 457
12799 443
12792 429
12794 426
12801 431
12812 439
12829 453
12851 472
12876 491
12900 501
12910 496
12904 488
12895 475
12882 460
12873 445
12877 439
12885 446
12896 457
12912 469
12933 483
12954 487
12964 481
12965 470
12961 458
12965 443
12977 430
12998 430
13026 438
13063 448
13103 465
13137 485
13165 506
13171 521
13162 518
13151 508
13138 493
13123 472
13104 444
13082 410
13054 372
13018 331
12981 295
12945 262
12915 237
12904 233
12911 244
12923 264
12945 291
12970 328
13000 370
13035 410
13070 441
13108 469
13147 493
13184 509
13215 510
13219 499
13205 482
13186 461
13163 436
13137 410
13119 392
13118 384
13128 387
13146 395
13171 407
13202 420
13236 435
13269 449
13306 472
13345 501
13384 537
13419 577
13448 611
13468 641
13466 642
13452 630
13434 608
13414 583
13391 550
13376 517
13377 487
13388 462
13403 444
13425 432
13454 431
13486 436
13516 446
13540 460
.PEN_UP
.PEN_DOWN
13321 591
13336 589
13360 586
13372 584
13389 581
13473 581
13498 582
13522 586
.PEN_UP
.PEN_DOWN
12292 635
12324 628
12363 618
12409 608
12436 603
12652 597
12726 601
12794 609
12838 621
12823 633
.PEN_UP
.PEN_DOWN
13966 382
13976 382
13986 382
13995 382
14005 384
14095 419
14132 443
14175 476
14227 518
14282 565
14327 608
14360 648
14372 677
14364 685
14349 677
14327 657
14302 629
14271 592
14242 546
14219 507
14200 472
14189 444
14192 421
14202 407
14220 409
14248 418
14286 433
14328 452
14368 475
14404 497
14433 503
14453 494
14452 476
14439 450
14419 420
14392 388
14363 370
14344 377
14350 392
14363 415
14381 441
14406 467
14429 486
.PEN_UP
.PEN_DOWN
14212 587
14242 587
14271 587
14305 587
14324 587
14422 595
.PEN_UP
.PEN_DOWN
14890 413
14900 413
14910 418
14922 426
14941 431
14990 458
15005 467
15022 477
15043 488
15066 502
15088 514
15099 525
15091 528
15080 525
15065 519
15047 509
15027 495
15013 476
15013 455
15021 435
15032 420
15051 413
15074 416
15099 421
15123 427
15146 433
15165 443
15185 456
15204 472
15222 493
15240 517
15254 544
15262 569
15260 578
15260 573
15263 565
15272 553
15289 543
15307 536
15317 531
15312 526
15305 518
15299 503
15296 484
15294 464
15294 442
15299 425
15308 414
15325 412
15350 418
15378 428
15409 441
15439 457
15468 475
15495 492
15521 508
15540 520
15543 525
15533 525
15520 521
15505 513
15485 501
15466 484
15459 464
15464 449
15475 438
15489 434
15505 438
15524 447
15541 461
15553 475
15556 478
15553 471
15550 458
15550 444
15556 428
15567 417
15588 420
15618 431
15654 446
15693 464
15728 485
15759 507
15784 522
15793 521
15788 514
15780 508
15767 503
15750 498
15731 491
15717 480
15717 464
15725 448
15741 439
15764 441
15796 449
15835 461
15873 478
15913 499
15954 526
15991 557
16023 591
16050 631
16070 672
16080 710
16075 742
16065 754
16050 746
16029 728
16003 701
15973 667
15947 624
15924 581
15903 536
15885 496
15867 457
15851 424
15836 402
15826 400
15827 411
15836 427
15853 447
15879 473
15913 500
15954 523
15992 538
16024 544
16042 538
16038 528
16025 513
16004 492
15980 470
15956 448
15943 433
15955 424
15976 419
16009 418
16048 417
.PEN_UP
.PEN_DOWN
16497 387
16507 387
16521 389
16538 394
16555 404
16625 438
16646 452
16669 472
16693 494
16707 513
16705 517
16698 510
16688 497
16679 479
16678 457
16684 435
16698 422
16723 422
16763 431
16817 447
16875 472
16938 506
16998 549
17050 593
17093 638
17121 680
17132 714
17128 739
17118 750
17100 745
17075 729
17041 701
17003 665
16969 617
16936 565
16903 510
16870 454
16835 404
16803 362
16782 344
16785 353
16799 366
16818 388
16845 410
16873 433
16904 452
16931 462
16951 460
16968 451
16970 439
16964 422
16967 403
16973 387
16983 377
16999 372
17019 373
17041 376
17064 383
17086 398
17105 420
17112 445
17106 467
17095 475
17081 469
17065 457
17049 441
17038 421
17039 396
17047 374
17064 359
17094 356
17137 362
17188 375
17238 393
17274 415
17275 434
.PEN_UP
.PEN_DOWN
16614 504
16646 499
16663 496
16697 494
16738 494
16865 504
.PEN_UP
.PEN_DOWN
17840 645
17821 645
17794 638
17772 630
17755 621
17693 575
17692 558
17707 544
17734 534
17774 528
17822 528
17856 528
17844 522
17819 507
17787 487
17752 462
17719 440
17693 435
17685 440
.PEN_UP
.PEN_DOWN
17814 706
17804 669
17796 635
17792 623
17782 591
17739 486
17727 456
17716 425
17709 397
17705 383
.PEN_UP
.PEN_DOWN
18089 674
18079 657
18070 635
18065 623
18040 594
17973 495
17950 458
17928 419
17903 381
17878 345
17859 332
.PEN_UP
.PEN_DOWN
18291 604
18306 604
18321 594
18328 584
18330 555
18270 465
18239 438
18200 414
18163 396
18128 393
18115 407
18131 433
18158 472
18190 517
.PEN_UP
.PEN_DOWN
18733 411
18750 411
18762 411
18786 413
18806 418
18896 463
18934 487
18985 521
19035 556
19085 592
19122 627
19145 658
19159 687
19157 713
19149 725
19136 723
19116 714
19091 698
19062 674
19030 645
19001 613
18975 583
18952 553
18933 524
18918 496
18907 468
18906 444
18913 422
18924 408
18942 404
18963 410
18988 419
19014 428
19043 443
19073 462
19101 481
19120 502
19123 513
19121 508
19117 500
19111 487
19114 472
19119 462
19130 459
19144 463
19162 467
19172 464
19175 455
19178 445
19185 435
19200 425
19222 424
19258 429
19302 441
19352 460
19402 481
19447 508
19485 539
19516 571
19538 605
19548 637
19544 663
19534 674
19515 666
19491 651
19462 630
19432 602
19403 566
19375 531
19354 499
19341 469
19345 445
19354 426
19372 413
19396 413
19432 420
19477 434
19524 452
19574 476
19622 506
19666 536
19702 569
19730 602
19748 631
19745 653
19735 662
19718 658
19695 640
19665 619
19630 591
19597 553
19566 517
19539 478
19518 443
19505 413
19507 389
19516 374
19530 365
19550 361
19574 363
19600 369
19624 381
19647 396
19664 403
19677 398
19684 389
19689 380
19698 372
19714 371
19736 375
19760 383
19785 391
19808 404
19830 417
19853 424
19867 419
19864 411
19856 400
19844 387
19827 377
19813 383
19813 393
19822 403
19836 414
19855 423
19877 428
19904 431
19927 434
19949 438
19969 435
19980 428
19975 417
19966 401
19953 384
19940 369
19938 369
19944 376
19954 385
19969 399
19989 417
20017 436
20044 454
20065 460
20073 455
20069 447
20059 433
20047 416
20037 394
20035 372
20047 355
20066 344
20091 339
20122 341
20153 348
20162 359
20150 371
.PEN_UP
.PEN_DOWN
19796 584
19806 587
19796 579
19806 579
19815 579
19809 587
.PEN_UP
.PEN_DOWN
19347 708
19335 708
19320 706
19301 701
19289 699
19310 691
19316 692
19311 693
19305 694
.PEN_UP
.PEN_DOWN
20412 349
20422 354
20432 361
20446 376
20461 383
20527 408
20548 413
20569 419
20589 416
20596 410
20589 397
20577 381
20563 361
20550 341
20548 339
20556 345
20568 353
20585 364
20610 379
20636 398
20662 413
20683 415
20690 408
20686 398
20675 383
20666 364
20665 357
20672 362
20684 374
20701 390
20723 408
20748 426
20769 432
20778 426
20775 415
20770 400
20768 382
20775 364
20786 351
20808 348
20834 351
20862 357
20890 366
20914 379
20938 395
20963 414
20983 430
20990 438
20983 436
20970 430
20958 418
20951 401
20956 385
20964 373
20978 373
20992 378
21006 390
21017 403
21016 405
21012 398
21009 387
21011 373
21017 360
21027 352
21043 358
21063 367
21084 380
21108 399
21135 432
21161 467
21183 503
21196 530
21204 537
21211 532
21221 524
21224 515
21220 502
21211 487
21203 468
21197 448
21200 428
21206 409
21218 394
21232 386
21252 385
21279 389
21310 398
21343 414
21381 438
21419 470
21454 509
21486 549
21509 592
21522 635
21528 670
21526 696
21519 700
21510 690
21498 671
21477 643
21453 604
21425 555
21395 509
21368 462
21343 420
21323 384
21309 359
21308 356
21315 365
21327 376
21348 394
21375 418
21409 443
21442 465
21471 478
21494 480
21500 473
21490 458
21474 438
21454 414
21429 387
21418 364
21426 348
21437 338
21451 336
21469 339
21493 343
21522 349
21554 358
21583 370
21602 385
21602 401
21593 412
21580 411
21564 404
21547 393
21536 379
21542 362
21551 345
21567 332
21588 324
21614 323
21641 326
21666 332
21690 344
21712 359
21734 381
21757 406
21782 436
21809 469
21836 499
21857 529
21862 548
21854 557
21843 553
21829 541
21813 524
21798 500
21787 471
21779 438
21774 403
21774 371
21780 345
21792 327
21811 322
21836 326
21864 332
21892 339
21916 347
21929 353
.PEN_UP
.PEN_DOWN
21695 486
21705 490
21714 490
21731 490
21751 490
21827 480
21852 473
21879 466
.PEN_UP
.PEN_DOWN
22182 359
22202 359
22226 359
22256 359
22280 364
22376 428
22416 456
22465 490
22520 530
22571 575
22609 613
22632 646
22634 674
22621 689
22601 685
22571 673
22531 651
22482 620
22426 577
22372 524
22317 468
22268 409
22229 351
22196 300
22169 254
22152 218
22153 198
22164 202
22183 214
22211 230
22247 252
22285 281
22318 312
22343 339
22356 353
22363 349
22365 339
22368 324
22376 315
22391 313
22413 318
22441 329
22476 346
22513 370
22549 397
22583 418
22612 427
22630 420
22633 410
22623 396
22608 379
22590 361
22569 346
22545 343
22535 348
22542 361
22552 376
22567 393
22587 408
22610 417
22633 418
22657 415
22678 415
22701 419
22725 426
22747 436
22769 449
22786 464
22798 484
22806 505
22809 528
22811 544
22812 541
22816 533
22823 523
22834 513
22848 501
22846 486
22837 471
22821 448
22809 423
22805 399
22813 376
22831 360
22855 355
22883 359
22910 365
22904 369
.PEN_UP
.PEN_DOWN
23177 400
23168 388
23165 378
23182 371
23197 371
23245 381
23261 383
23278 386
23299 392
23319 400
23340 411
23361 425
23382 441
23404 457
23426 463
23433 463
23427 462
23416 458
23401 454
23384 448
23365 438
23347 422
23335 403
23336 381
23344 362
23354 356
23374 360
23400 367
23430 378
23462 398
23492 425
23523 461
23553 506
23581 549
23605 594
23618 632
23616 660
23608 673
23596 668
23579 658
23557 637
23531 608
23508 571
23487 528
23474 490
23467 455
23465 424
23466 398
23474 376
23488 363
23510 360
23539 366
23568 375
23597 390
23615 403
23619 405
23616 398
23617 388
23624 381
23637 376
23658 379
23683 387
23710 398
23734 405
23745 400
23736 388
23721 368
23696 338
23666 297
23627 257
23587 216
23552 179
23523 153
23507 144
23507 151
23514 164
23528 181
23551 203
23584 233
23625 262
23670 292
23719 320
23772 347
23828 375
23879 398
23922 419
23951 428
23954 420
23940 406
23924 387
23902 364
23878 338
23865 325
23872 326
23886 334
23912 348
23941 367
23974 386
24007 406
24031 418
24042 418
24037 410
24032 398
24028 382
24031 363
24041 348
24056 340
24078 343
24106 351
24134 362
24164 378
24193 396
24222 412
24250 424
24267 430
24263 428
24252 425
24237 422
24220 414
24200 400
24184 382
24183 362
24194 350
24208 351
24223 358
24244 366
24264 372
24269 366
24266 357
24264 343
24269 331
24280 322
24296 327
24317 337
24344 350
24372 364
24397 379
24418 387
24421 380
24414 371
24404 357
24394 342
24387 329
24394 332
24402 339
24414 349
24431 361
24453 375
24476 383
24487 378
24481 371
24472 359
24459 346
24461 342
24467 347
24478 357
24492 368
24510 382
24532 396
24553 404
24566 399
24562 390
24553 374
24556 357
24562 340
24574 328
24589 326
24610 332
24635 341
24658 355
24679 372
24689 385
24683 380
24678 371
24679 359
24687 348
24698 341
24717 345
24737 352
24760 362
24786 373
24812 384
24838 396
24863 404
24886 411
24905 414
24896 412
24883 408
24869 403
24848 396
24831 382
24824 365
24830 347
24842 329
24860 318
24883 310
24914 310
24947 316
24978 328
25007 347
25032 364
25039 365
.PEN_UP
.PEN_DOWN
24774 568
24762 571
24752 571
24747 561
24760 554
.PEN_UP
.PEN_DOWN
25247 344
25257 344
25272 344
25281 344
25291 349
25357 380
25381 399
25405 423
25433 452
25460 482
25478 509
25489 536
25485 557
25477 566
25469 561
25463 552
25463 538
25468 521
25477 506
25492 493
25502 486
25500 479
25492 465
25485 447
25479 424
25476 399
25479 376
25488 359
25501 348
25518 348
25542 352
25565 360
25589 372
25616 388
25642 407
25668 427
25693 448
25716 460
25734 457
25738 452
25728 449
25711 447
25693 446
25671 440
25652 427
25641 408
25641 386
25649 369
25662 359
25680 354
25699 356
25719 362
25735 373
25747 390
25755 399
25758 396
25756 387
25757 374
25766 364
25780 363
25798 370
25824 379
25848 391
25873 409
25896 418
25907 410
25903 402
25896 389
25883 373
25880 362
25885 363
25892 370
25904 379
25919 391
25940 407
25955 415
25963 408
25967 399
25967 384
25972 367
25982 354
25997 352
26022 359
26048 370
26075 384
26102 403
26126 425
26151 441
26174 452
26181 459
26169 458
26154 452
26139 441
26126 425
26116 403
26119 383
26126 369
26140 367
26161 373
26186 382
26214 395
26239 418
26259 447
26275 485
26288 532
26300 579
26307 621
26303 638
26292 627
26272 605
26244 579
26214 548
26184 508
26161 471
26148 435
26144 401
26149 372
26159 350
26173 335
26194 333
26219 337
26243 346
26267 359
26292 375
26317 393
26343 409
26367 420
26384 418
26386 409
26377 394
26364 376
26348 358
26328 345
26311 352
26306 361
26313 376
26324 393
26338 413
26357 429
26382 437
26408 436
26431 434
26456 432
26473 429
26477 420
26468 406
26454 386
26449 370
26456 369
26463 375
26473 381
26489 387
26508 395
26530 404
26548 406
26546 399
26535 389
26525 378
26523 365
26531 362
26540 365
26556 372
26576 382
26601 397
26625 414
26645 420
26651 413
26648 402
26643 387
26643 371
26650 351
26665 336
26690 326
26723 325
26756 329
26771 337
.PEN_UP
.PEN_DOWN
27210 335
27200 330
27212 330
27227 330
27242 330
27276 341
27291 349
27310 358
27330 368
27354 379
27377 389
27399 397
27420 403
27434 409
27428 409
27419 407
27407 402
27392 393
27375 378
27358 359
27356 341
27365 329
27377 323
27391 325
27410 329
27428 337
27442 349
27451 358
27453 355
27451 347
27454 338
27462 327
27475 319
27493 324
27514 334
27534 349
27553 363
27573 378
27595 388
27619 396
27642 399
27651 400
27646 399
27636 396
27621 391
27606 381
27601 366
27606 351
27614 336
27626 326
27642 320
27664 322
27689 328
27714 337
27738 350
27760 364
27783 377
27805 388
27827 397
27848 403
27863 400
27864 394
27857 390
27847 388
27834 383
27822 373
27820 358
27828 344
27839 331
27853 324
27872 326
27896 329
27923 335
27952 343
27981 354
28008 366
28030 378
28041 394
28035 406
28028 415
28016 411
28003 402
27989 390
27985 373
27991 354
28001 338
28016 326
28035 324
28058 330
28080 338
28101 351
28120 368
28136 390
28148 413
28157 434
28164 437
28170 429
28175 416
28180 402
28183 382
28183 359
28180 337
28172 319
28156 306
28136 303
28120 308
28116 315
28123 319
28133 324
28148 326
28169 328
28192 328
28220 328
28249 332
28277 340
28306 355
28330 376
28348 402
28362 429
28373 448
28381 450
28388 442
28394 432
28399 417
28404 395
28402 372
28396 348
28382 325
28360 309
28335 305
28329 309
28343 314
28366 316
28393 317
28429 316
28467 314
.PEN_UP
.PEN_DOWN
28875 320
28885 315
28902 315
28917 315
28926 318
28997 347
29024 364
29053 383
29085 402
29118 419
29144 425
29156 419
29148 406
29131 385
29108 361
29091 333
29082 312
29089 307
29104 316
29122 332
29144 350
29172 371
29197 394
29223 403
29242 398
29252 391
29247 378
29239 361
29225 341
29208 320
29196 313
29197 320
