.VERSION 1.0
.INCLUDE syn/syn1.doc
.INCLUDE syn/data/syn1/tds-dig21.dat
.SEGMENT CHARACTER 283-284 OK "3"
.SEGMENT CHARACTER 292 OK "5"
.SEGMENT CHARACTER 294 OK "6"
.SEGMENT CHARACTER 300 OK "9"
.SEGMENT CHARACTER 303 OK "0"
.SEGMENT CHARACTER 307-308 OK "4"
.SEGMENT CHARACTER 309 OK "2"
.SEGMENT CHARACTER 312 OK "3"
.SEGMENT CHARACTER 319 OK "5"
.SEGMENT CHARACTER 326-327 OK "4"
.SEGMENT CHARACTER 329-330 OK "4"
.SEGMENT CHARACTER 331 OK "9"
.SEGMENT CHARACTER 333 OK "0"
.SEGMENT CHARACTER 334 OK "5"
.SEGMENT CHARACTER 335 OK "1"
.SEGMENT CHARACTER 337 OK "2"
.SEGMENT CHARACTER 338 OK "5"
.SEGMENT CHARACTER 339 OK "3"
.SEGMENT CHARACTER 340 OK "5"
.SEGMENT CHARACTER 341-342 OK "4"
.SEGMENT CHARACTER 344 OK "5"
.SEGMENT CHARACTER 346 OK "6"
.SEGMENT CHARACTER 348 OK "7"
.SEGMENT CHARACTER 349 OK "5"
.SEGMENT CHARACTER 351 OK "5"
.SEGMENT CHARACTER 352 OK "9"
.SEGMENT CHARACTER 353 OK "6"
.SEGMENT CHARACTER 355 OK "6"
.SEGMENT CHARACTER 362-363 OK "4"
.SEGMENT CHARACTER 365 OK "5"
.SEGMENT CHARACTER 367 OK "6"
.SEGMENT CHARACTER 368 OK "6"
.SEGMENT CHARACTER 369 OK "7"
.SEGMENT CHARACTER 371 OK "8"
.SEGMENT CHARACTER 372 OK "6"
.SEGMENT CHARACTER 373 OK "9"
.SEGMENT CHARACTER 376 OK "7"
.SEGMENT CHARACTER 377 OK "1"
.SEGMENT CHARACTER 378 OK "7"
.SEGMENT CHARACTER 379 OK "2"
.SEGMENT CHARACTER 380 OK "7"
.SEGMENT CHARACTER 381 OK "3"
.SEGMENT CHARACTER 382 OK "7"
.SEGMENT CHARACTER 387 OK "7"
.SEGMENT CHARACTER 388 OK "7"
.SEGMENT CHARACTER 390 OK "8"
.SEGMENT CHARACTER 391 OK "7"
.SEGMENT CHARACTER 392 OK "9"
.SEGMENT CHARACTER 395 OK "8"
.SEGMENT CHARACTER 396 OK "1"
.SEGMENT CHARACTER 398 OK "2"
.SEGMENT CHARACTER 400 OK "3"
.SEGMENT CHARACTER 405 OK "5"
.SEGMENT CHARACTER 406 OK "8"
.SEGMENT CHARACTER 409 OK "7"
.SEGMENT CHARACTER 410 OK "8"
.SEGMENT CHARACTER 411 OK "8"
.SEGMENT CHARACTER 413 OK "9"
.SEGMENT CHARACTER 416 OK "9"
.SEGMENT CHARACTER 417 OK "1"
.SEGMENT CHARACTER 419 OK "2"
.SEGMENT CHARACTER 421 OK "3"
.SEGMENT CHARACTER 423-424 OK "4"
.SEGMENT CHARACTER 426 OK "5"
.SEGMENT CHARACTER 431 OK "9"
.SEGMENT CHARACTER 432 OK "8"
.SEGMENT CHARACTER 434 OK "9"
.SEGMENT CHARACTER 435 OK "0"
.SEGMENT CHARACTER 437 OK "0"
.SEGMENT CHARACTER 438 OK "1"
.SEGMENT CHARACTER 440 OK "2"
.SEGMENT CHARACTER 443 OK "0"
.SEGMENT CHARACTER 444-445 OK "4"
.SEGMENT CHARACTER 446 OK "0"
.SEGMENT CHARACTER 447 OK "5"
.SEGMENT CHARACTER 448 OK "0"
.SEGMENT CHARACTER 449 OK "6"
.SEGMENT CHARACTER 450 OK "0"
.SEGMENT CHARACTER 453 OK "8"
.SEGMENT CHARACTER 454 OK "0"
.SEGMENT CHARACTER 455 OK "9"
.SEGMENT CHARACTER 456 OK "1"
.SEGMENT CHARACTER 459 OK "1"
.SEGMENT CHARACTER 461 OK "2"
.SEGMENT CHARACTER 468 OK "5"
.SEGMENT CHARACTER 469 OK "1"
.SEGMENT CHARACTER 470 OK "6"
.SEGMENT CHARACTER 471 OK "1"
.SEGMENT CHARACTER 473 OK "1"
.SEGMENT CHARACTER 475 OK "1"
.SEGMENT CHARACTER 479 OK "2"
.SEGMENT CHARACTER 480 OK "1"
.SEGMENT CHARACTER 482 OK "2"
.SEGMENT CHARACTER 485 OK "2"
.SEGMENT CHARACTER 490 OK "2"
.SEGMENT CHARACTER 491 OK "6"
.SEGMENT CHARACTER 492 OK "2"
.SEGMENT CHARACTER 493 OK "7"
.SEGMENT CHARACTER 494 OK "2"
.SEGMENT CHARACTER 496 OK "2"
.SEGMENT CHARACTER 497 OK "9"
.SEGMENT CHARACTER 500 OK "3"
.SEGMENT CHARACTER 502 OK "3"
.SEGMENT CHARACTER 505 OK "3"
.SEGMENT CHARACTER 506 OK "3"
.SEGMENT CHARACTER 509 OK "3"
.SEGMENT CHARACTER 510 OK "5"
.SEGMENT CHARACTER 512 OK "6"
.SEGMENT CHARACTER 513 OK "3"
.SEGMENT CHARACTER 514 OK "7"
.SEGMENT CHARACTER 517 OK "3"
.SEGMENT CHARACTER 525-526 OK "4"
.SEGMENT CHARACTER 530 OK "3"
.SEGMENT CHARACTER 535-536 OK "4"
.SEGMENT CHARACTER 538-539 OK "4"
.SEGMENT CHARACTER 540 OK "6"
.SEGMENT CHARACTER 543 OK "7"
.SEGMENT CHARACTER 546 OK "8"
.SEGMENT CHARACTER 551 OK "0"
.SEGMENT CHARACTER 555 OK "2"
.SEGMENT CHARACTER 556 OK "5"
.SEGMENT CHARACTER 565 OK "5"
.SEGMENT CHARACTER 567 OK "5"
.SEGMENT CHARACTER 570 OK "9"
.SEGMENT CHARACTER 572 OK "0"
.SEGMENT CHARACTER 573 OK "6"
.SEGMENT CHARACTER 575 OK "6"
.SEGMENT CHARACTER 577 OK "6"
.SEGMENT CHARACTER 578 OK "3"
.SEGMENT CHARACTER 579 OK "6"
.SEGMENT CHARACTER 582 OK "6"
.SEGMENT CHARACTER 583 OK "5"
.SEGMENT CHARACTER 584 OK "6"
.SEGMENT CHARACTER 589 OK "8"
.SEGMENT CHARACTER 591 OK "9"
.SEGMENT CHARACTER 594 OK "7"
.SEGMENT CHARACTER 601-602 OK "4"
.SEGMENT CHARACTER 604 OK "5"
.SEGMENT CHARACTER 605 OK "7"
.SEGMENT CHARACTER 606 OK "6"
.SEGMENT CHARACTER 608 OK "7"
.SEGMENT CHARACTER 609 OK "7"
.SEGMENT CHARACTER 612 OK "9"
.SEGMENT CHARACTER 613 OK "8"
.SEGMENT CHARACTER 614 OK "0"
.SEGMENT CHARACTER 615 OK "8"
.SEGMENT CHARACTER 616 OK "1"
.SEGMENT CHARACTER 617 OK "8"
.SEGMENT CHARACTER 619 OK "8"
.SEGMENT CHARACTER 620 OK "3"
.SEGMENT CHARACTER 624 OK "8"
.SEGMENT CHARACTER 626 OK "8"
.SEGMENT CHARACTER 627 OK "6"
.SEGMENT CHARACTER 628 OK "8"
.SEGMENT CHARACTER 633 OK "9"
.SEGMENT CHARACTER 634 OK "0"
.SEGMENT CHARACTER 637 OK "9"
.SEGMENT CHARACTER 638 OK "2"
.SEGMENT CHARACTER 641 OK "9"
.SEGMENT CHARACTER 644 OK "9"
.SEGMENT CHARACTER 647 OK "6"
.SEGMENT CHARACTER 648 OK "9"
.SEGMENT CHARACTER 649 OK "7"
.SEGMENT CHARACTER 651 OK "8"
.SEGMENT CHARACTER 652 OK "9"
.SEGMENT CHARACTER 656 OK "0"
.SEGMENT CHARACTER 657 OK "1"
.SEGMENT CHARACTER 659 OK "2"
.SEGMENT CHARACTER 662 OK "0"
.SEGMENT CHARACTER 668 OK "6"
.SEGMENT CHARACTER 671 OK "0"
.SEGMENT CHARACTER 673 OK "0"
.SEGMENT CHARACTER 677 OK "1"
.SEGMENT CHARACTER 679 OK "1"
.SEGMENT CHARACTER 680 OK "2"
.SEGMENT CHARACTER 681 OK "1"
.SEGMENT CHARACTER 682 OK "3"
.SEGMENT CHARACTER 683 OK "1"
.SEGMENT CHARACTER 688 OK "1"
.SEGMENT CHARACTER 690 OK "1"
.SEGMENT CHARACTER 691 OK "7"
.SEGMENT CHARACTER 693 OK "8"
.SEGMENT CHARACTER 695 OK "9"
.SEGMENT CHARACTER 696 OK "2"
.SEGMENT CHARACTER 697 OK "0"
.SEGMENT CHARACTER 698 OK "2"
.SEGMENT CHARACTER 699 OK "1"
.SEGMENT CHARACTER 700 OK "2"
.SEGMENT CHARACTER 701 OK "2"
.SEGMENT CHARACTER 704 OK "2"
.SEGMENT CHARACTER 707 OK "2"
.SEGMENT CHARACTER 708 OK "5"
.SEGMENT CHARACTER 709 OK "2"
.SEGMENT CHARACTER 710 OK "6"
.SEGMENT CHARACTER 712 OK "7"
.SEGMENT CHARACTER 713 OK "2"
.SEGMENT CHARACTER 714 OK "8"
.SEGMENT CHARACTER 721 OK "2"
.SEGMENT CHARACTER 723 OK "3"
.SEGMENT CHARACTER 725-726 OK "4"
.SEGMENT CHARACTER 730 OK "6"
.SEGMENT CHARACTER 731 OK "3"
.SEGMENT CHARACTER 732 OK "7"
.SEGMENT CHARACTER 733 OK "3"
.SEGMENT CHARACTER 736 OK "9"
.SEGMENT CHARACTER 742 OK "1"
.SEGMENT CHARACTER 743-744 OK "4"
.SEGMENT CHARACTER 745 OK "2"
.SEGMENT CHARACTER 746-747 OK "4"
.SEGMENT CHARACTER 748 OK "3"
.SEGMENT CHARACTER 756-757 OK "4"
.SEGMENT CHARACTER 759-760 OK "4"
.SEGMENT CHARACTER 762-763 OK "4"
.SEGMENT CHARACTER 764 OK "8"
.SEGMENT CHARACTER 765-766 OK "4"
.SEGMENT CHARACTER 769 OK "0"
.SEGMENT CHARACTER 771 OK "1"
.SEGMENT CHARACTER 772 OK "5"
.SEGMENT CHARACTER 777-778 OK "4"
.SEGMENT CHARACTER 781 OK "5"
.SEGMENT CHARACTER 782 OK "6"
.SEGMENT CHARACTER 785 OK "5"
.SEGMENT CHARACTER 786 OK "8"
.SEGMENT CHARACTER 789 OK "0"
.SEGMENT CHARACTER 791 OK "1"
.SEGMENT CHARACTER 793 OK "2"
.SEGMENT CHARACTER 796 OK "6"
.SEGMENT CHARACTER 799 OK "6"
.SEGMENT CHARACTER 803 OK "6"
.SEGMENT CHARACTER 807 OK "6"
.SEGMENT CHARACTER 810 OK "0"
.SEGMENT CHARACTER 811 OK "7"
.SEGMENT CHARACTER 818-819 OK "4"
.SEGMENT CHARACTER 820 OK "7"
.SEGMENT CHARACTER 821 OK "5"
.SEGMENT CHARACTER 829 OK "9"
.SEGMENT CHARACTER 833 OK "1"
.SEGMENT CHARACTER 836 OK "8"
.SEGMENT CHARACTER 839-840 OK "4"
.SEGMENT CHARACTER 841 OK "8"
.SEGMENT CHARACTER 842-843 OK "5"
.SEGMENT CHARACTER 844 OK "8"
.SEGMENT CHARACTER 845 OK "6"
.SEGMENT CHARACTER 846 OK "8"
.SEGMENT CHARACTER 850 OK "8"
.SEGMENT CHARACTER 852 OK "9"
.SEGMENT CHARACTER 853 OK "0"
.SEGMENT CHARACTER 856 OK "9"
.SEGMENT CHARACTER 858 OK "9"
.SEGMENT CHARACTER 859 OK "3"
.SEGMENT CHARACTER 861-862 OK "4"
.SEGMENT CHARACTER 865 OK "9"
.SEGMENT CHARACTER 866 OK "6"
.SEGMENT CHARACTER 867 OK "9"
.SEGMENT CHARACTER 870 OK "8"
.SEGMENT CHARACTER 871 OK "9"
.SEGMENT CHARACTER 873 OK "0"
.SEGMENT CHARACTER 874 OK "0"
.SEGMENT CHARACTER 875 OK "0"
.SEGMENT CHARACTER 876 OK "1"
.SEGMENT CHARACTER 877 OK "0"
.SEGMENT CHARACTER 878 OK "2"
.SEGMENT CHARACTER 880 OK "3"
.SEGMENT CHARACTER 881 OK "0"
.SEGMENT CHARACTER 882-883 OK "4"
.SEGMENT CHARACTER 884 OK "0"
.SEGMENT CHARACTER 888 OK "0"
.SEGMENT CHARACTER 893 OK "9"
.SEGMENT CHARACTER 894 OK "1"
.SEGMENT CHARACTER 895 OK "0"
.SEGMENT CHARACTER 896 OK "1"
.SEGMENT CHARACTER 900 OK "1"
.SEGMENT CHARACTER 901 OK "3"
.SEGMENT CHARACTER 902 OK "1"
.SEGMENT CHARACTER 905 OK "1"
.SEGMENT CHARACTER 906 OK "5"
.SEGMENT CHARACTER 909 OK "1"
.SEGMENT CHARACTER 910 OK "7"
.SEGMENT CHARACTER 911 OK "1"
.SEGMENT CHARACTER 914 OK "9"
.SEGMENT CHARACTER 916 OK "0"
.SEGMENT CHARACTER 921 OK "2"
.SEGMENT CHARACTER 922-923 OK "4"
.SEGMENT CHARACTER 926 OK "2"
.SEGMENT CHARACTER 927 OK "6"
.SEGMENT CHARACTER 929 OK "7"
.SEGMENT CHARACTER 933 OK "0"
.SEGMENT CHARACTER 934 OK "3"
.SEGMENT CHARACTER 935 OK "1"
.SEGMENT CHARACTER 938 OK "3"
.SEGMENT CHARACTER 939 OK "3"
.SEGMENT CHARACTER 945 OK "3"
.SEGMENT CHARACTER 948 OK "7"
.SEGMENT CHARACTER 952 OK "9"
.SEGMENT CHARACTER 953-954 OK "4"
.SEGMENT CHARACTER 955 OK "0"
.SEGMENT CHARACTER 964 OK "3"
.SEGMENT CHARACTER 965-966 OK "4"
.SEGMENT CHARACTER 969-970 OK "4"
.SEGMENT CHARACTER 974 OK "6"
.SEGMENT CHARACTER 983 OK "9"
.SEGMENT CHARACTER 985 OK "0"
.SEGMENT CHARACTER 986 OK "5"
.SEGMENT CHARACTER 989 OK "2"
.SEGMENT CHARACTER 990 OK "5"
.SEGMENT CHARACTER 991 OK "3"
.SEGMENT CHARACTER 999 OK "5"
.SEGMENT CHARACTER 1000 OK "7"
.SEGMENT CHARACTER 1003 OK "5"
.SEGMENT CHARACTER 1005 OK "6"
.SEGMENT CHARACTER 1009 OK "6"
.SEGMENT CHARACTER 1010 OK "2"
.SEGMENT CHARACTER 1011 OK "6"
.SEGMENT CHARACTER 1016 OK "6"
.SEGMENT CHARACTER 1017 OK "5"
.SEGMENT CHARACTER 1018 OK "6"
.SEGMENT CHARACTER 1020 OK "6"
.SEGMENT CHARACTER 1022 OK "6"
.SEGMENT CHARACTER 1023 OK "8"
.SEGMENT CHARACTER 1025 OK "9"
.SEGMENT CHARACTER 1026 OK "7"
.SEGMENT CHARACTER 1029 OK "1"
.SEGMENT CHARACTER 1030 OK "7"
.SEGMENT CHARACTER 1033 OK "3"
.SEGMENT CHARACTER 1034-1035 OK "4"
.SEGMENT CHARACTER 1037 OK "7"
.SEGMENT CHARACTER 1041 OK "6"
.SEGMENT CHARACTER 1042 OK "7"
.SEGMENT CHARACTER 1043 OK "7"
.SEGMENT CHARACTER 1044 OK "7"
.SEGMENT CHARACTER 1045 OK "8"
.SEGMENT CHARACTER 1048 OK "8"
.SEGMENT CHARACTER 1049 OK "0"
.SEGMENT CHARACTER 1050 OK "8"
.SEGMENT CHARACTER 1054 OK "8"
.SEGMENT CHARACTER 1055 OK "3"
.SEGMENT CHARACTER 1056 OK "8"
.SEGMENT CHARACTER 1066 OK "8"
.SEGMENT CHARACTER 1068 OK "9"
.SEGMENT CHARACTER 1070 OK "0"
.SEGMENT CHARACTER 1071 OK "9"
.SEGMENT CHARACTER 1073 OK "9"
.SEGMENT CHARACTER 1076 OK "3"
.SEGMENT CHARACTER 1082 OK "9"
.SEGMENT CHARACTER 1084 OK "9"
.SEGMENT CHARACTER 1087 OK "8"
.SEGMENT CHARACTER 1089 OK "9"
.SEGMENT CHARACTER 1090 OK "0"
