.INCLUDE pri/pri.doc
	5881 4014
	5870 4019
	5861 4023
	5853 4026
	5848 4029
	5845 4031

.PEN_DOWN
	6649 4092
	6650 4093
	6651 4094
	6652 4096
	6652 4097
	6654 4099
	6654 4099
	6654 4100
	6654 4100
	6654 4099
	6655 4096
	6656 4092
	6659 4087
	6662 4080
	6665 4074
	6669 4068
	6673 4063
	6677 4059
	6679 4056
	6682 4054
	6683 4054
	6685 4056
	6686 4059
	6686 4064
	6687 4069
	6689 4074
	6691 4080
	6696 4086
	6702 4091
	6709 4095
	6717 4097
	6725 4098
	6732 4098
	6737 4097
	6741 4095

.PEN_DOWN
0 0

.PEN_DOWN
0 0
.PEN_UP
0 0
.PEN_DOWN
0 0

.PEN_DOWN
0 0

.PEN_DOWN
	2763 3176
	2763 3176
	2763 3176
	2763 3177
	2763 3177
	2763 3177
	2763 3177
	2763 3177
	2765 3175
	2769 3171
	2776 3166
	2782 3161
	2789 3156
	2796 3151
	2804 3147
	2811 3144
	2819 3142
	2826 3141
	2833 3141
	2839 3142
	2845 3145
	2850 3150
	2855 3155
	2859 3161
	2861 3167
	2864 3171
	2866 3174

.PEN_DOWN
0 0

.PEN_DOWN
0 0
.PEN_UP
0 0
.PEN_DOWN
0 0

.PEN_DOWN
	5183 3170
	5181 3170
	5177 3170
	5173 3170
	5169 3170
	5166 3170
	5164 3168
	5164 3165
	5164 3162
	5167 3157
	5172 3153
	5179 3149
	5188 3145
	5198 3143
	5208 3141
	5216 3140
	5222 3140
	5227 3141
	5231 3144
	5235 3148
	5237 3154
	5238 3161
	5238 3166
	5238 3171
	5238 3174
	5238 3177
	5238 3178
	5238 3179
	5238 3177
	5239 3173
	5241 3166
	5243 3158
	5246 3147
	5249 3135
	5253 3123
	5257 3109
	5260 3095
	5262 3081
	5264 3068
	5264 3057
	5264 3047
	5262 3037
	5258 3030
	5250 3025
	5240 3021
	5229 3020
	5217 3020
	5206 3021
	5196 3023
	5189 3026
	5187 3031

.PEN_DOWN
	5800 3172
	5800 3172
	5800 3172
	5800 3173
	5802 3174
	5806 3175
	5812 3175
	5817 3175
	5823 3175
	5830 3175
	5836 3175
	5842 3174
	5848 3173
	5852 3171
	5856 3170
	5859 3167
	5861 3164
	5863 3159
	5863 3155
	5863 3149
	5861 3143
	5858 3136
	5855 3130
	5851 3123
	5849 3116
	5845 3110
	5843 3105
	5842 3100
	5842 3097
	5842 3094
	5845 3091
	5850 3088
	5857 3087
	5867 3087
	5878 3087
	5891 3087
	5904 3088
.PEN_UP
	5916 3090
	5955 3104
	5955 3104
	5954 3105
	5951 3106
	5945 3108
	5937 3110
	5927 3112
	5914 3114
	5900 3117
	5885 3118
	5869 3119
	5854 3121
.PEN_DOWN
	5799 3129
	5799 3129
	5798 3129
	5798 3129
	5798 3129
	5799 3129
	5803 3129
	5809 3129
	5819 3129
	5831 3128
	5845 3128
	5861 3128

.PEN_DOWN
0 0
.PEN_UP
0 0
.PEN_DOWN
0 0

.PEN_DOWN
0 0

.PEN_DOWN
	1447 2198
	1447 2198
	1446 2199
	1443 2201
	1439 2203
	1434 2205
	1427 2207
	1419 2208
	1411 2209
	1402 2209
	1393 2208
	1384 2205
	1376 2201
	1369 2195
	1364 2188
	1360 2181
	1359 2173
	1360 2165
	1364 2158
	1371 2150
	1381 2144
	1393 2139
	1408 2135
	1425 2132
	1442 2131

.PEN_DOWN
0 0
.PEN_UP
0 0
.PEN_DOWN
0 0

.PEN_DOWN
0 0
.PEN_UP
0 0
.PEN_DOWN
0 0
.PEN_UP
0 0
.PEN_DOWN
0 0

.PEN_DOWN
	3544 2210
	3544 2210
	3544 2210
	3543 2210
	3542 2210
	3542 2210
	3542 2210
	3542 2208
	3542 2203
	3543 2195
	3546 2186
	3549 2175
	3552 2164
	3557 2153
	3560 2144
	3562 2136
.PEN_UP
	3563 2130
	3563 2114
	3562 2116
	3561 2118
	3560 2121
	3560 2126
	3559 2133
	3559 2141
	3559 2151
	3559 2161
	3558 2172
	3556 2181
	3553 2190
.PEN_DOWN
	3536 2220
	3536 2220
	3535 2221
	3533 2222
	3532 2224
	3532 2225
	3531 2226
	3532 2226
	3536 2227
	3542 2227
	3550 2228
	3560 2228
	3571 2228
	3582 2228
	3591 2226
.PEN_UP
	3597 2226
	3621 2219
	3620 2218
	3618 2217
	3615 2216
	3611 2213
	3606 2210
	3600 2207
	3594 2202
	3586 2197
	3578 2192
	3570 2186
.PEN_DOWN
	3543 2172
	3543 2172
	3543 2172
	3543 2172
	3543 2172
	3543 2172
	3545 2172
	3551 2172
	3560 2171
	3573 2171
	3586 2171

.PEN_DOWN
0 0
.PEN_UP
0 0
.PEN_DOWN
0 0

.PEN_DOWN
	5077 2244
	5077 2244
	5077 2244
	5076 2244
	5076 2244
	5076 2243
	5076 2242
	5076 2239
	5076 2232
	5076 2223
	5076 2212
	5077 2201
	5079 2190
	5082 2178
	5085 2167
	5087 2157
.PEN_UP
	5088 2150
	5092 2123
	5092 2123
	5092 2124
	5093 2127
	5095 2131
	5097 2135
	5098 2140
	5099 2146
	5099 2151
.PEN_DOWN
	5094 2170
	5094 2171
	5092 2172
	5091 2174
	5090 2176
	5090 2177
	5090 2179
	5090 2180
	5090 2181
	5091 2181
	5095 2181
	5101 2181
	5110 2181
	5119 2181
	5126 2181
.PEN_UP
	5132 2181
	5155 2191
	5155 2192
	5155 2194
	5155 2196
	5155 2200
	5155 2204
	5155 2208
	5155 2212
	5154 2217
	5152 2222
.PEN_DOWN
	5141 2238
	5141 2238
	5141 2238
	5141 2238
	5141 2239
	5141 2239
	5141 2239
	5141 2237
	5141 2233
	5141 2226
	5141 2216
	5142 2206
	5143 2194
	5146 2181
	5149 2168
	5153 2156

.PEN_DOWN
	6004 2228
	6004 2228
	6004 2228
	6004 2228
	6004 2228
	6004 2228
	6004 2228
	6004 2227
	6004 2222
	6004 2214
	6005 2203
	6007 2192
	6009 2180
	6012 2168
	6014 2156

.PEN_DOWN
	6652 2217
	6652 2217
	6652 2217
	6652 2217
	6652 2217
	6652 2217
	6652 2218
	6652 2218
	6656 2219
	6663 2220
	6673 2220
	6684 2220
	6695 2221
	6704 2221
.PEN_UP
	6711 2221
	6726 2218
	6726 2218
	6724 2217
	6721 2216
	6717 2214
	6712 2212
	6706 2211
.PEN_DOWN
	6686 2209
	6686 2209
	6686 2209
	6686 2209
	6686 2209
	6686 2209
	6686 2209
	6686 2209
	6686 2209
	6686 2206
	6687 2200
	6689 2191
	6693 2180
	6696 2167
	6700 2155
	6703 2142
	6705 2131
	6706 2121
	6706 2112
	6705 2105
	6701 2099
	6695 2096
	6687 2095
	6679 2095
	6670 2096
	6663 2099
	6656 2103
	6651 2106

.PEN_DOWN
0 0
.PEN_UP
0 0
.PEN_DOWN
0 0

.PEN_DOWN
	1246 1257
	1246 1257
	1246 1257
	1246 1257
	1247 1257
	1248 1256
	1250 1253
	1252 1247
	1254 1240
	1255 1232
	1255 1222
	1255 1212
	1253 1201
	1251 1192
	1249 1184
	1248 1175
	1248 1168
	1248 1161
	1249 1156
	1253 1152
	1258 1149
	1266 1146
	1276 1146
	1287 1146
	1299 1146
	1310 1148
	1321 1150

.PEN_DOWN
	2000 1240
	2000 1240
	2000 1240
	2000 1240
	2000 1240
	1999 1240
	1999 1240
	1999 1239
	1999 1236
	1999 1231
	1999 1227
	1999 1221
	1999 1217
	1999 1211
	2000 1207
	2001 1203
	2002 1200
	2002 1199
	2002 1197
	2002 1195
	2002 1195
	2002 1195
	2002 1197
	2002 1201
	2002 1207
	2002 1216
	2002 1224
	2003 1232
	2004 1240
	2006 1246
	2007 1251
	2007 1255
	2008 1258
	2008 1260
	2009 1260
	2009 1260
	2011 1258
	2015 1254
	2019 1249
	2023 1245
	2029 1239
	2035 1234
	2042 1231
	2050 1228
	2057 1225
	2063 1225
	2070 1224
	2075 1224
	2082 1228
	2089 1234
	2095 1239
	2101 1244
	2105 1249
	2109 1254
	2112 1258
	2115 1260
	2117 1262
	2118 1263
	2119 1264
	2119 1265
	2120 1264
	2122 1258
	2125 1249
	2128 1241
	2131 1232
	2134 1223
	2137 1214
	2141 1206
	2144 1198
	2147 1190

.PEN_DOWN
0 0

.PEN_DOWN
0 0

.PEN_DOWN
	4396 1269
	4395 1271
	4393 1272
	4391 1274
	4389 1274
	4386 1274
	4384 1273
	4382 1270
	4380 1265
	4380 1258
	4380 1249
	4381 1239
	4383 1229
	4385 1219
	4387 1209
	4389 1200
	4391 1194
	4392 1187
	4392 1183
.PEN_UP
	4392 1180
	4389 1178
	4389 1181
	4389 1186
	4390 1192
	4390 1200
	4390 1210
	4390 1221
	4390 1231
.PEN_DOWN
	4383 1274
	4383 1276
	4382 1278
	4380 1281
	4379 1285
	4377 1288
	4376 1291
	4376 1293
	4378 1294
	4383 1294
	4390 1294
	4398 1292
	4407 1289
	4417 1284
	4426 1278
	4433 1273
	4438 1265
	4441 1258
	4441 1250
	4439 1242
	4434 1237
	4427 1232
	4418 1228
	4409 1226
	4401 1224
	4394 1224
	4389 1224
	4386 1226

.PEN_DOWN
0 0
.PEN_UP
0 0
.PEN_DOWN
0 0

.PEN_DOWN
0 0
.PEN_UP
0 0
.PEN_DOWN
0 0

.PEN_DOWN
	6706 1206
	6706 1206
	6706 1206
	6706 1209
	6704 1213
	6700 1218
	6694 1224
	6685 1229
	6674 1233
	6664 1236
	6654 1236
	6645 1236
	6638 1233
	6634 1229
	6631 1223
	6631 1217
	6633 1211
	6638 1202
	6644 1194
	6652 1185
	6661 1176
	6668 1168
	6676 1158
	6683 1149
	6688 1142
	6692 1136
	6693 1132
	6691 1127
	6685 1124
	6677 1124
	6666 1123
	6655 1123
	6644 1123
	6635 1123
	6628 1124
	6623 1124
	6620 1124
.START_BOX

.PEN_DOWN
	524 5059
	522 5059
	519 5060
	515 5060
	511 5061
	510 5062
	508 5064
	508 5065
	512 5065
	518 5067
	528 5068
	539 5068
	554 5068
	569 5069
	584 5071
	599 5072
	613 5073
	624 5073
	631 5073
.PEN_UP
	635 5072
	647 5061
	646 5061
	642 5061
	638 5060
	634 5060
	630 5059
	625 5059
	620 5058
	615 5058
.PEN_DOWN
	599 5054
	597 5054
	595 5054
	593 5056
	591 5058
	589 5058
	588 5059
	587 5059
	587 5059
	587 5054
	587 5047
	587 5036
	587 5025
	588 5013
	589 5000
	591 4988
	593 4978
	595 4968
	598 4960
	602 4953
	605 4947

.PEN_DOWN
0 0

.PEN_DOWN
	2013 5113
	2012 5113
	2011 5113
	2010 5114
	2008 5114
	2008 5114
	2008 5113
	2010 5109
	2013 5104
	2018 5096
	2025 5088
	2033 5080
	2041 5072
	2049 5066
	2056 5059
	2062 5054
	2068 5049
	2072 5046
	2075 5043
	2077 5042
	2078 5042
	2080 5044
	2082 5050
	2085 5057
	2088 5066
	2093 5076
	2098 5088
	2104 5100
	2110 5110
	2115 5118
	2118 5124
	2121 5128
	2124 5131
	2126 5131

.PEN_DOWN
0 0

.PEN_DOWN
0 0
.PEN_UP
0 0
.PEN_DOWN
0 0

.PEN_DOWN
	4346 5114
	4346 5116
	4343 5117
	4341 5118
	4339 5119
	4337 5119
	4336 5119
	4336 5119
	4338 5116
	4342 5112
	4348 5106
	4356 5100
	4364 5093
	4373 5086
	4380 5080
	4387 5074
	4393 5069
.PEN_UP
	4396 5064
	4411 5055
	4411 5056
	4412 5059
	4415 5062
	4418 5068
	4422 5074
	4426 5080
	4430 5087
.PEN_DOWN
	4442 5112
	4442 5113
	4442 5113
	4442 5113
	4441 5113
	4440 5113
	4437 5111
	4433 5107
	4429 5099
	4423 5089
	4417 5077
	4411 5065
	4406 5052
	4403 5039
	4400 5028
	4398 5017
	4398 5006

.PEN_DOWN
	5074 5113
	5074 5113
	5073 5114
	5073 5115
	5073 5115
	5073 5115
	5074 5116
	5077 5116
	5083 5117
	5091 5117
	5102 5118
	5115 5120
	5127 5120
	5137 5120
	5147 5119
	5154 5119
	5160 5117
	5162 5114
	5162 5109
	5159 5102
	5155 5093
	5150 5084
	5145 5075
	5140 5066
	5136 5058
	5132 5049
	5129 5041
	5127 5034
	5126 5027
	5125 5022
	5125 5018
	5125 5015
	5126 5011
	5128 5007
	5133 5004
	5139 5003
	5146 5003
	5156 5003
	5167 5004
	5177 5004
.PEN_UP
	5185 5004
	5215 5015
	5215 5014
	5215 5015
	5215 5015
	5213 5016
	5211 5017
	5206 5019
	5200 5022
	5192 5025
	5181 5028
	5169 5031
	5155 5034
	5141 5035
	5128 5037
.PEN_DOWN
	5076 5046
	5075 5046
	5073 5047
	5072 5047
	5071 5049
	5071 5049
	5073 5049
	5078 5049
	5086 5049
	5097 5051
	5110 5051
	5126 5052
	5143 5052

.PEN_DOWN
	5937 5057
	5935 5059
	5933 5060
	5928 5062
	5923 5063
	5917 5063
	5910 5065
	5904 5065
	5898 5062
	5893 5057
	5889 5051
	5887 5044
	5887 5036
	5890 5028
	5896 5019
	5905 5011
	5915 5005
	5927 5001
	5940 4997
	5951 4996
	5961 4997
	5968 4999
	5973 5004
	5975 5008
	5975 5015
	5972 5024
	5966 5032
	5958 5040
	5949 5048
	5938 5054
	5926 5058
	5916 5059
	5907 5058
	5900 5055

.PEN_DOWN
0 0

.PEN_DOWN
	563 4123
	562 4123
	561 4124
	558 4124
	557 4126
	557 4129
	557 4132
	560 4135
	563 4139
	569 4142
	575 4144
	583 4145
	589 4145
	595 4143
	600 4139
	604 4135
	605 4130
	604 4122
	602 4114
	600 4106
	596 4098
	592 4090
	588 4082
	582 4075
	578 4068
	574 4061
	571 4056
	569 4052
	567 4049
	567 4045
	568 4043
	572 4041
	578 4039
	587 4039
	596 4039
	606 4039
	618 4039
	628 4039
	639 4038
	650 4036

.PEN_DOWN
	1285 4112
	1284 4112
	1282 4113
	1282 4115
	1282 4117
	1282 4120
	1283 4123
	1286 4125
	1289 4128
	1294 4131
	1299 4133
	1305 4134
	1310 4134
	1315 4134
	1320 4134
	1324 4132
	1326 4129
	1327 4126
	1327 4121
	1325 4116
	1323 4111
	1320 4107
	1317 4103
	1315 4099
	1314 4097
	1312 4094
	1311 4092
	1311 4091
	1311 4089
	1313 4087
	1317 4086
	1322 4084
	1327 4082
	1333 4079
	1340 4077
	1347 4074
	1352 4070
	1357 4067
	1361 4063
	1364 4058
	1365 4053
	1365 4048
	1363 4043
	1359 4039
	1353 4034
	1346 4031
	1339 4028
	1332 4025
	1326 4024
	1320 4023
	1316 4022
	1312 4022
	1309 4022
	1306 4022
	1304 4022

.PEN_DOWN
	2033 4138
	2035 4138
	2037 4140
	2039 4140
	2040 4140
	2040 4140
	2041 4140
	2041 4140
	2041 4140
	2041 4140
	2039 4137
	2035 4132
	2030 4127
	2024 4121
	2018 4115
	2012 4110
	2007 4105
	2001 4100
	1998 4096
	1994 4093
	1991 4090
	1990 4088
	1988 4086
	1987 4084
	1987 4082
	1989 4080
	1993 4078
	1999 4076
	2007 4074
	2016 4072
	2028 4071
	2040 4069
	2051 4068
	2060 4067
	2068 4066
	2075 4065
	2079 4064
.PEN_UP
	2081 4062
	2078 4061
	2077 4061
	2075 4063
	2072 4064
	2069 4066
	2066 4069
	2064 4074
	2062 4079
	2060 4084
	2058 4089
	2056 4094
	2053 4099
	2051 4105
.PEN_DOWN
	2040 4127
	2040 4127
	2040 4127
	2040 4127
	2040 4127
	2040 4128
	2040 4129
	2040 4129
	2040 4127
	2041 4121
	2042 4114
	2044 4105
	2046 4095
	2046 4083
	2047 4071
	2049 4059
	2051 4047
	2052 4036
	2054 4026
	2056 4016

.PEN_DOWN
0 0
.PEN_UP
0 0
.PEN_DOWN
0 0

.PEN_DOWN
	3534 4129
	3533 4129
	3531 4129
	3528 4130
	3525 4130
	3521 4130
	3517 4129
	3512 4127
	3508 4123
	3503 4117
	3499 4110
	3496 4101
	3494 4092
	3494 4082
	3494 4071
	3496 4059
	3500 4049
	3506 4040
	3513 4031
	3521 4025
	3530 4020
	3540 4018
	3548 4018
	3556 4019
	3562 4021
	3567 4026
	3570 4032
	3571 4039
	3571 4046
	3569 4051
	3565 4056
	3559 4060
	3552 4062
	3542 4062
	3533 4061
	3524 4058
	3516 4054

.PEN_DOWN
0 0

.PEN_DOWN
0 0

.PEN_DOWN
0 0

.PEN_DOWN
0 0
.PEN_UP
0 0
.PEN_DOWN
0 0

.PEN_DOWN
0 0

.PEN_DOWN
0 0
.PEN_UP
0 0
.PEN_DOWN
0 0

.PEN_DOWN
	2182 3211
	2182 3211
	2182 3211
	2182 3211
	2182 3211
	2182 3210
	2182 3210
	2182 3210
	2181 3208
	2179 3206
	2176 3202
	2172 3195
	2167 3187
	2161 3175
	2153 3163
	2145 3150
	2138 3137
	2131 3125
	2125 3115
	2120 3107
	2116 3100
	2112 3095
	2110 3091
	2108 3088
	2107 3086
	2107 3085
	2108 3085

.PEN_DOWN
0 0

.PEN_DOWN
0 0

.PEN_DOWN
	4452 3204
	4452 3205
	4452 3206
	4452 3209
	4452 3211
	4452 3213
	4452 3215
	4452 3215
	4452 3216
	4452 3216
	4452 3216
	4452 3216
	4452 3213
	4451 3207
	4451 3199
	4451 3189
	4451 3178
	4451 3166
	4452 3153
	4453 3141
	4454 3127
	4456 3115
	4458 3105
	4459 3095
	4460 3087
	4461 3081
	4461 3076
	4461 3072
	4461 3070
	4461 3067
	4461 3066
	4461 3066

.PEN_DOWN
	5152 3161
	5152 3161
	5152 3161
	5151 3161
	5151 3161
	5151 3161
	5151 3161
	5151 3161
	5151 3161
	5151 3162
	5153 3164
	5159 3168
	5165 3172
	5173 3176
	5181 3181
	5189 3185
	5198 3190
	5205 3194
	5211 3197
	5216 3199
	5219 3201
	5222 3202
	5224 3202
	5225 3202
	5226 3200
	5226 3197
	5226 3193
	5227 3188
	5228 3182
	5230 3176
	5234 3170
	5237 3164
	5241 3159
	5245 3154
	5248 3151
	5251 3147
	5255 3144

.PEN_DOWN
0 0
.PEN_UP
0 0
.PEN_DOWN
0 0

.PEN_DOWN
	6634 3178
	6634 3178
	6632 3180
	6629 3183
	6627 3185
	6625 3186
	6624 3188
	6624 3189
	6624 3189
	6626 3188
	6631 3186
	6640 3182
	6653 3178
	6668 3173
	6684 3167
	6699 3161
	6714 3156
	6727 3151
	6737 3147
	6744 3144
	6749 3141
	6752 3139
	6753 3137
	6751 3131
	6747 3125
	6742 3119
	6737 3113
	6732 3107
	6727 3101
	6722 3094
	6717 3088
	6712 3081
	6707 3076
	6702 3070
	6699 3065
	6695 3060

.PEN_DOWN
0 0

.PEN_DOWN
	1335 2163
	1334 2163
	1331 2163
	1328 2163
	1324 2165
	1322 2166
	1320 2166
	1318 2167
	1317 2169
	1317 2172
	1320 2175
	1324 2177
	1330 2179
	1335 2181
	1341 2181
	1346 2181
	1351 2179
	1357 2177
	1362 2173
	1368 2170
	1374 2166
	1381 2162
	1388 2159
	1395 2156
	1403 2154
	1412 2152
	1420 2151

.PEN_DOWN
	2146 2242
	2146 2243
	2146 2244
	2146 2246
	2144 2248
	2143 2250
	2140 2251
	2136 2251
	2132 2251
	2126 2249
	2119 2244
	2112 2237
	2106 2228
	2100 2218
	2097 2206
	2095 2192
	2095 2179
	2097 2167
	2101 2156
	2106 2146
	2114 2136
	2123 2127
	2134 2120
	2145 2113

.PEN_DOWN
0 0

.PEN_DOWN
0 0

.PEN_DOWN
	4334 2318
	4334 2318
	4332 2320
	4330 2321
	4329 2322
	4328 2323
	4328 2323
	4328 2323
	4331 2323
	4335 2323
	4342 2322
	4349 2320
	4355 2317
	4360 2313
	4364 2308
	4366 2301
	4366 2294
	4364 2287
	4362 2278
	4358 2270
	4355 2263
	4353 2257
	4351 2251
	4349 2245
	4349 2239
	4349 2234
	4350 2229
	4352 2224
	4355 2220
	4357 2215
	4359 2212
	4362 2209
	4364 2206
	4366 2203
	4368 2202
	4369 2200
	4370 2199
	4370 2198
	4370 2197
	4370 2197
	4369 2195
	4366 2192
	4361 2189
	4356 2185
	4352 2180
	4347 2174
	4343 2167
	4340 2159
	4338 2150
	4338 2140
	4339 2130
	4341 2120
	4344 2110
	4347 2099
	4351 2089
	4354 2078
	4356 2066
	4358 2055
	4360 2045
	4361 2036
	4361 2027
	4361 2020
	4361 2014
	4359 2009
	4357 2006
	4353 2003
	4348 2002
	4341 2002
	4334 2000
	4328 2000

.PEN_DOWN
0 0
.PEN_UP
0 0
.PEN_DOWN
0 0

.PEN_DOWN
	5845 2232
	5845 2232
	5845 2232
	5844 2233
	5844 2233
	5844 2234
	5844 2234
	5844 2234
	5844 2234
	5845 2234
	5849 2235
	5855 2236
	5863 2237
	5870 2237
	5875 2237
	5879 2237
	5883 2237
	5885 2237
	5887 2237
	5888 2237
	5889 2237
	5890 2237
	5891 2237
	5891 2237
	5891 2237
	5891 2237
	5891 2234
	5892 2231
	5893 2226
	5894 2221
	5894 2214
	5895 2206
	5896 2198
	5898 2187
	5900 2176
	5902 2163
	5904 2152
	5907 2139
	5909 2127
	5912 2115
	5914 2104
	5916 2093
	5918 2084
	5920 2077
	5921 2071
	5922 2066
	5922 2062
	5923 2059
	5923 2057
	5923 2055
	5919 2054
	5912 2054
	5903 2054
	5893 2054
	5884 2054
	5876 2054
	5870 2054
	5866 2054
	5863 2054
	5861 2054

.PEN_DOWN
	6682 2134
	6682 2134
	6682 2134
	6682 2134
	6682 2133
	6681 2131
	6678 2125
	6672 2118
	6666 2110

.PEN_DOWN
0 0
.PEN_UP
0 0
.PEN_DOWN
0 0

.PEN_DOWN
0 0
.PEN_UP
0 0
.PEN_DOWN
0 0

.PEN_DOWN
	2105 1119
	2102 1119
	2099 1120
	2097 1120
	2094 1120
	2093 1120
	2092 1120
	2091 1120
	2091 1120
	2095 1120
	2102 1120

.PEN_DOWN
0 0
.PEN_UP
0 0
.PEN_DOWN
0 0

.PEN_DOWN
0 0
.PEN_UP
0 0
.PEN_DOWN
0 0

.PEN_DOWN
0 0
.PEN_UP
0 0
.PEN_DOWN
0 0

.PEN_DOWN
	5166 1229
	5166 1229
	5163 1230
	5161 1230
	5159 1230
	5158 1231
	5157 1231
	5156 1230
	5154 1225
	5154 1218
	5156 1210
	5162 1201

.PEN_DOWN
0 0

.PEN_DOWN
	6717 1210
	6717 1210
	6717 1210
	6717 1210
	6717 1211
	6717 1211
	6717 1213
	6717 1216
	6717 1218
	6716 1221
	6715 1224
	6715 1228
	6713 1230
	6710 1234
	6707 1237
	6702 1241
	6696 1244
	6689 1246
	6681 1247
	6675 1247
	6669 1247
	6665 1247
	6661 1247
	6658 1246
	6656 1243
	6655 1240
	6655 1237
	6656 1233
	6659 1229
	6664 1227
	6669 1225
	6675 1223
	6681 1223
	6686 1223
	6692 1223
	6699 1225
	6704 1227
	6708 1229
	6712 1231
	6716 1232
	6718 1232
	6720 1234
	6722 1235
	6724 1235
	6725 1235
	6728 1235
	6731 1235
	6735 1235
	6740 1235
	6745 1235
	6749 1235
	6753 1237
	6757 1241
	6759 1244
	6760 1249
	6760 1255
	6759 1263
	6756 1271
	6751 1281
	6744 1290
	6737 1299
	6730 1308
	6721 1314
	6713 1319
	6705 1323
	6696 1325
	6687 1325
	6676 1324
	6663 1320
	6651 1314
	6638 1304
	6626 1291
	6615 1277
	6606 1262
	6598 1247
	6594 1231
	6593 1215
	6595 1199
	6600 1185
	6608 1172
	6620 1160
	6635 1151
	6652 1142
	6670 1136
	6687 1132
.START_BOX

.PEN_DOWN
0 0
.PEN_UP
0 0
.PEN_DOWN
0 0
.PEN_UP
0 0
.PEN_DOWN
0 0
.PEN_UP
0 0
.PEN_DOWN
0 0

.PEN_DOWN
0 0
.PEN_UP
0 0
.PEN_DOWN
0 0

.PEN_DOWN
0 0
.PEN_UP
0 0
.PEN_DOWN
0 0

.PEN_DOWN
	2911 4978
	2911 4978
	2911 4980
	2911 4982
	2910 4986
	2908 4990
	2906 4996
	2902 5004
	2897 5013
	2892 5023
	2885 5033
	2878 5043
	2869 5053
	2861 5064
	2852 5075
	2842 5085
	2833 5094
	2825 5103
	2817 5111
	2811 5117
	2806 5124
	2804 5130
	2802 5135
	2802 5140
	2804 5144
	2807 5148
	2811 5152
	2817 5154
	2823 5155
	2829 5155
	2835 5154
	2841 5152
