

.DATE 8 24 94
.STYLE CURSIVE
3168 570
3180 600
3194 629
3204 653
3214 678
3219 695
3221 697
3219 692
3211 678
3199 656
3185 626
3165 585
3146 548
3126 514
3112 485
3104 461
3107 441
3116 426
3131 419
3155 419
3182 424
3214 429
3241 439
3265 448
3287 461
.PEN_UP
.PEN_DOWN
3092 614
3114 617
3131 619
3155 619
3172 619
3241 619
3265 619
.PEN_UP
.PEN_DOWN
2441 607
2446 607
2475 607
2504 607
2529 607
2631 609
2658 614
2682 617
2707 621
.PEN_UP
.PEN_DOWN
1668 768
1658 773
1653 773
1641 773
1627 773
1588 743
1575 734
1571 719
.PEN_UP
.PEN_DOWN
3631 529
3628 534
3621 534
3609 534
3604 534
3587 534
3577 531
3567 526
3553 517
3533 502
3519 482
3502 461
3492 441
3492 422
3497 412
3507 414
3521 419
3538 426
3558 436
3577 451
3589 468
3597 487
3599 504
3602 519
3604 529
3611 536
3619 536
3621 531
3619 519
3614 502
3609 480
3609 458
3609 439
3614 424
3621 417
3633 417
3653 424
3675 434
3699 448
3724 465
3741 487
3753 507
3753 526
3748 541
3743 551
3743 556
3745 553
3750 551
3763 548
3780 548
3802 551
3826 553
3848 556
3867 558
3870 556
3867 551
3860 546
3855 536
3853 526
3848 517
3843 504
3833 492
3821 475
3804 453
3792 431
3784 412
3784 397
3792 385
3804 385
3828 387
3860 397
3897 409
3933 426
3962 443
3984 463
3997 482
4004 500
4001 514
3999 529
3992 539
3982 548
3972 553
3962 553
3953 546
3941 536
3931 519
3923 495
3919 468
3921 439
3928 412
3943 392
3967 380
.PEN_UP
.PEN_DOWN
4350 512
4355 512
4355 507
4355 500
4355 490
4340 456
4336 439
4331 422
4328 400
4326 383
4331 370
4340 368
4353 375
4372 385
4392 397
4409 414
4428 434
4440 451
4450 470
4457 487
4462 502
4467 509
4470 509
4472 502
4470 492
4467 480
4467 465
4465 448
4460 431
4457 417
4460 404
4465 397
4472 395
4482 395
4494 397
4511 402
4526 409
4538 419
4545 429
4550 439
4550 451
4553 461
4555 470
4560 480
4567 490
4572 500
4572 507
4570 517
4567 524
4570 529
4572 529
4577 529
4584 526
4596 524
4616 526
4638 529
4660 534
4684 543
4704 553
4726 568
4740 580
4750 597
4755 614
4757 631
4757 651
4757 670
4757 692
4757 712
4757 724
4755 724
4748 717
4740 702
4728 680
4713 648
4699 612
4687 570
4674 531
4667 492
4660 456
4655 426
4652 402
4648 383
4648 380
4650 385
4657 397
4672 414
4691 436
4716 465
4740 487
4760 504
4779 517
4794 519
4806 517
4813 509
4813 500
4813 485
4811 465
4809 443
4806 424
4809 409
4813 407
4826 412
4845 422
4867 434
4889 448
4911 468
4926 482
4940 492
4955 500
4967 500
4979 500
4989 502
4991 502
4987 500
4982 497
4974 492
4967 485
4960 475
4948 465
4938 453
4928 439
4923 426
4928 414
4933 407
4943 407
4955 412
4967 417
4979 424
4987 434
4996 446
5001 458
5006 461
5008 456
5008 446
5008 436
5008 426
5016 417
5026 414
5038 419
5055 424
5072 434
5089 448
5108 473
5133 500
5155 534
5179 565
5201 595
5213 621
5216 646
5211 660
5204 663
5196 656
5184 643
5167 621
5150 592
5133 556
5121 517
5111 485
5108 458
5113 436
5123 419
5138 407
5155 402
5179 404
5206 407
.PEN_UP
.PEN_DOWN
5074 551
5084 558
5089 558
5116 563
5140 568
5233 587
5255 590
5274 590
5291 590
.PEN_UP
.PEN_DOWN
5742 624
5740 619
5735 617
5733 612
5728 607
5713 590
5706 585
5694 582
5679 578
5664 580
5655 585
5650 592
5647 607
5650 624
5657 643
5664 660
5677 675
5689 685
5706 687
5723 687
5737 685
5752 682
5764 675
5772 663
5777 648
5779 631
5779 612
5779 592
5779 570
5779 553
5786 539
5801 526
5820 522
5850 524
5876 526
5901 529
5925 531
5945 536
5959 541
5969 551
5976 561
5976 575
5976 592
5979 614
5979 636
5974 658
5969 675
5957 685
5937 682
5915 675
5896 665
5876 646
5864 621
5852 592
5840 561
5820 529
5798 495
5772 458
5742 424
5716 392
5691 368
5672 344
5657 326
5645 317
5633 317
5618 324
5603 331
5586 341
5569 351
5560 363
5555 373
5555 385
5560 395
5562 407
5567 417
5569 429
5574 439
5581 451
5596 461
5611 470
5628 475
5645 478
5662 478
5677 473
5691 468
5708 458
5725 443
5745 426
5762 409
5781 390
5798 368
5818 348
5835 329
5852 314
5869 305
5891 300
.PEN_UP
.PEN_DOWN
6054 351
6064 356
6079 363
6096 370
6137 390
6193 419
6218 429
6250 446
6284 465
6323 490
6359 514
6389 539
6420 565
6445 592
6462 614
6464 639
6462 660
6459 678
6454 687
6447 687
6437 685
6428 678
6415 668
6403 653
6393 636
6386 619
6381 597
6379 568
6374 531
6367 487
6352 443
6332 400
6308 361
6286 329
6264 302
6247 285
6232 273
6220 273
6211 280
6201 292
6193 314
6186 341
6181 373
6174 404
6169 429
6164 453
6167 463
6172 465
6176 463
6189 453
6203 441
.PEN_UP
.PEN_DOWN
6866 331
6857 331
6849 331
6844 331
6840 331
6805 348
6793 358
6774 373
6749 392
6725 419
6698 448
6681 487
6671 524
6671 563
6681 600
6698 631
6723 658
6752 682
6781 702
6810 717
6837 724
6857 724
6862 721
6857 714
6852 702
6844 682
6835 656
6820 626
6803 597
6786 563
6769 529
6752 492
6735 453
6713 417
6691 383
6666 351
6642 322
6615 300
6596 278
6581 263
6569 256
6559 261
6552 273
6547 290
6545 314
6545 344
6542 373
6540 400
6537 417
6535 429
6537 436
6542 436
6549 436
6557 436
6566 431
.PEN_UP
.PEN_DOWN
7187 529
7180 534
7168 534
7158 534
7148 534
7109 512
7092 502
7077 485
7063 463
7053 439
7048 415
7051 390
7060 368
7077 351
7102 346
7141 354
7182 363
7226 381
7272 403
7314 429
7353 454
7387 476
7414 488
7431 495
7436 495
7431 495
7426 490
7419 488
7407 483
7390 473
7370 461
7351 446
7331 429
7312 415
7297 398
7290 381
7292 368
7299 361
7312 359
7326 361
7346 366
7368 376
7387 388
7404 403
7414 417
7419 432
7421 444
7421 454
7421 461
7421 456
7421 451
7424 444
7424 432
7426 417
7431 405
7436 395
7446 388
7458 388
7472 388
7489 395
7509 405
7526 420
7546 437
7565 456
7580 476
7592 500
7599 524
7604 551
7607 576
7609 602
7609 622
7607 644
7607 663
7604 676
7599 683
7594 678
7587 668
7577 649
7565 622
7555 583
7546 537
7536 495
7531 456
7529 422
7529 395
7531 371
7538 351
7548 339
7565 339
7589 344
7619 356
7650 376
7682 407
7714 446
7738 493
7760 539
7780 583
7792 622
7802 654
7802 676
7797 688
7792 688
7782 683
7770 668
7755 646
7738 612
7721 571
7704 527
7689 485
7680 449
7677 415
7680 388
7687 368
7699 356
7721 354
7750 361
7787 371
7826 385
7858 405
7887 429
7909 451
7926 473
7938 488
7945 493
7950 488
7953 481
7955 466
7953 451
7950 429
7948 410
7943 390
7938 376
7931 366
7921 361
7909 359
7897 359
7884 361
7872 366
7860 376
7850 385
7850 393
7858 390
7870 385
.PEN_UP
.PEN_DOWN
8214 627
8209 619
8206 610
8206 600
8206 590
8206 561
8209 551
.PEN_UP
.PEN_DOWN
8304 637
8304 632
8304 624
8304 617
8304 607
.PEN_UP
.PEN_DOWN
8336 298
8340 303
8350 305
8360 310
8370 317
8428 349
8450 366
8472 385
8494 405
8516 427
8533 446
8543 461
8545 473
8540 483
8538 483
8535 478
8533 471
8531 456
8526 432
8518 403
8511 371
8501 339
8489 307
8477 276
8465 246
8450 220
8440 198
8431 186
8426 190
8426 198
8428 212
8431 234
8436 264
8445 300
8457 337
8472 376
8487 410
8504 442
8521 471
8538 493
8553 505
8565 507
8575 502
8587 495
8594 483
8601 466
8601 444
8599 422
8592 400
8579 383
8557 368
8533 356
8506 349
8482 342
8472 339
8475 339
8479 339
8487 342
8499 342
8509 344
8523 346
8540 349
8562 359
8589 371
8618 388
8650 403
8679 420
8704 434
8723 449
8738 463
8748 476
8752 488
8757 500
8762 505
8767 500
8770 493
8772 483
8772 468
8770 444
8767 420
8762 393
8760 368
8757 346
8755 329
8750 322
8743 320
8731 324
8721 334
8706 344
8694 354
8679 366
8672 376
8674 381
8677 378
8682 376
8687 373
8696 371
8709 368
8721 363
8735 359
8750 356
8767 354
8784 356
8804 359
8823 366
8845 373
8862 388
8874 400
8882 415
8882 424
8882 434
8882 444
8884 454
8884 461
8882 461
8882 456
8879 446
8879 432
8879 415
8879 395
8882 376
8887 361
8896 354
8909 354
8921 359
8938 366
8955 376
8972 385
8984 400
8996 417
9004 434
9011 451
9018 466
9021 471
9023 463
9023 449
9021 429
9016 400
9009 363
8994 322
8977 278
8960 234
8940 193
8926 164
8913 142
8901 125
8889 120
8879 127
8870 134
8862 144
8860 161
8860 183
8865 205
8877 229
8894 256
8921 281
8955 310
8987 337
9021 361
9048 385
9074 405
9096 422
9116 432
9130 439
9145 444
9160 446
9174 449
9186 451
9199 451
9208 454
9211 456
9208 461
9201 463
9196 468
9186 466
9174 461
9160 454
9145 444
9133 429
9123 412
9118 398
9118 383
9123 371
9130 361
9145 354
9165 351
9184 351
9206 356
9228 363
9247 376
9267 388
9286 405
9304 427
9321 451
9335 481
9350 507
9364 532
9377 554
9389 573
9396 588
9401 602
9399 612
9394 619
9386 622
9377 622
9367 617
9357 607
9347 598
9338 578
9330 559
9323 532
9316 502
9306 471
9299 442
9289 415
9284 390
9279 371
9277 351
9277 337
9274 332
9277 337
9284 346
9291 359
9306 373
9321 393
9338 407
9350 420
9362 422
9369 417
9374 410
9374 398
9377 383
9377 361
9377 342
9379 329
9384 322
9394 322
9408 324
9425 334
9445 346
9462 363
9479 378
9494 393
9506 403
9518 410
9528 417
9538 422
9545 427
9552 427
9552 427
9550 427
9545 424
9540 420
9535 415
9533 407
9530 395
9528 385
9525 376
9523 366
9525 356
9528 349
9535 344
9542 342
9552 342
9562 344
9569 346
9579 354
9586 361
9596 371
9603 381
9611 393
9613 407
9611 420
9608 434
9601 444
9594 449
9586 449
9584 446
9586 444
9591 442
9601 439
9611 437
9625 439
9640 442
9655 446
9669 454
9686 466
9706 478
9723 490
9738 502
9750 515
9757 529
9762 544
9767 561
9774 580
9781 598
9789 615
9789 629
9784 639
9779 641
9769 639
9762 632
9752 622
9745 607
9735 590
9725 571
9713 546
9703 520
9694 490
9689 463
9684 439
9684 420
9684 398
9686 378
9691 363
9694 349
9703 337
9711 329
9725 324
9745 322
9767 327
9789 332
9811 342
9828 356
9842 371
9855 383
9864 395
9877 407
9889 417
9898 429
9911 439
9920 446
9928 451
9930 454
9928 451
9923 446
9916 442
9906 432
9896 420
9884 410
9877 398
9872 385
9869 373
9867 363
9869 354
9874 349
9886 349
9901 351
9918 356
9933 361
9942 366
9947 373
9950 383
9950 395
9950 410
9950 427
9945 439
9940 449
9935 446
9933 444
9935 442
9940 439
9947 439
9955 439
9967 439
9979 442
9989 444
9998 446
10011 451
10020 454
10037 456
10055 456
10072 461
10091 466
10108 471
10125 476
10142 481
10157 488
10162 490
10159 493
10154 493
10147 490
10137 490
10128 485
10115 481
10103 473
10094 463
10084 454
10079 444
10074 432
10074 422
10074 410
10074 398
10079 390
10086 390
10096 395
10108 403
10115 412
10120 427
10123 442
10125 451
10125 449
10125 444
10125 427
10123 405
10120 378
10115 346
10106 317
10096 290
10086 266
10074 239
10067 217
10059 195
10050 178
10040 161
10028 151
10015 147
10003 147
9994 149
9986 154
9981 161
9981 173
9981 186
9984 200
9996 217
10013 234
10040 256
10072 281
10106 307
10140 334
10174 361
10206 383
10235 405
10262 427
10286 446
10306 463
10323 481
10330 488
10330 490
10325 488
10318 481
10313 473
10306 461
10301 446
10296 432
10291 417
10289 400
10286 385
10286 371
10291 359
10303 354
10315 351
10335 356
10352 361
10369 373
10384 385
10396 398
10406 415
10415 427
10425 442
10435 456
10447 468
10462 478
10476 485
10491 488
10506 488
10518 488
10530 488
10537 488
10535 488
10530 485
10523 483
10513 478
10501 473
10489 466
10474 459
10464 446
10452 432
10445 417
10440 403
10435 385
10435 373
10437 361
10442 351
10452 346
10471 344
10498 344
10528 344
10562 349
10593 354
10625 363
10654 376
10681 388
10701 400
10718 412
10727 420
10737 429
10747 439
10759 449
10764 454
10762 459
10754 459
10747 459
10737 456
10723 451
10708 442
10693 427
10681 412
10671 395
10664 383
10662 371
10664 361
10671 354
10679 349
10691 346
10706 346
10720 346
10735 349
10747 356
10757 368
10764 383
10771 400
10776 417
10779 432
10776 437
10774 434
10771 427
10769 415
10766 405
10766 388
10766 373
10769 361
10776 349
10786 339
10801 334
10820 329
10840 324
10862 320
10884 317
10903 317
10920 322
10932 329
10944 339
10957 356
10971 378
10986 405
11001 437
11015 468
11032 500
11047 527
11057 554
11061 576
11064 598
11064 619
11061 637
11059 649
11052 656
11042 654
11030 649
11018 639
11003 622
10991 598
10979 568
10966 537
10954 502
10942 471
10935 439
10927 410
10930 385
10935 366
10949 346
10969 332
10996 322
11022 320
11042 320
.PEN_UP
.PEN_DOWN
10435 610
10425 610
10415 607
10406 602
10396 598
10364 590
10357 585
.PEN_UP
.PEN_DOWN
11556 446
11556 451
11556 456
11552 461
11547 461
11527 471
11517 471
11505 466
11491 456
11474 442
11456 422
11439 403
11427 383
11422 366
11427 351
11435 346
11447 349
11464 359
11481 368
11498 381
11513 395
11520 412
11525 429
11532 444
11537 456
11542 456
11539 449
11535 437
11530 417
11525 398
11522 376
11525 359
11530 354
11539 359
11559 366
11581 378
11603 393
11625 410
11642 429
11654 446
11664 461
11669 466
11673 461
11678 454
11676 444
11671 424
11661 403
11652 383
11644 366
11649 361
11656 368
11669 378
11686 395
11705 412
11727 432
11749 444
11764 442
11773 434
11773 424
11771 412
11769 398
11766 383
11769 371
11776 363
11788 363
11808 366
11832 373
11864 383
11893 398
11920 412
11944 427
11964 442
11978 454
11990 463
12000 471
12010 476
12020 478
12022 478
12020 473
12015 468
12010 463
12000 456
11988 449
11976 439
11959 424
11942 410
11927 393
11920 378
11920 363
11927 354
11942 346
11961 346
11986 349
12020 356
12056 371
12095 388
12129 412
12159 437
12181 466
12203 493
12217 522
12229 549
12237 576
12242 602
12244 624
12242 634
12234 632
12225 624
12212 615
12195 602
12181 585
12168 559
12159 529
12149 495
12137 461
12120 427
12105 398
12095 373
12093 359
12098 354
12103 359
12112 368
12125 381
12139 398
12154 415
12171 429
12183 439
12193 444
12203 442
12210 437
12212 427
12212 415
12212 400
12212 383
12215 371
12217 361
12227 354
12239 354
12256 356
12281 363
12305 376
12329 393
12351 412
12364 432
12371 442
12368 442
12366 437
12361 429
12351 417
12342 403
12329 388
12322 373
12327 363
12332 359
12344 356
12359 359
12373 363
12388 371
12395 381
12403 393
12400 407
12395 420
12390 434
12383 446
12381 454
12385 456
12393 456
12412 456
12439 459
12473 461
12507 468
12539 476
12556 483
12566 488
12563 493
12559 490
12559 488
12563 483
12571 481
12588 478
12607 478
12622 476
12629 471
12620 466
12607 454
12593 439
12576 424
12566 405
12563 390
12568 376
12573 366
12581 359
12593 356
12615 356
12637 359
12668 363
12700 373
12732 390
12761 410
12783 429
12802 451
12815 471
12824 485
12832 493
12841 493
12849 488
12854 483
12854 476
12851 466
12849 451
12844 437
12839 422
12837 407
12832 393
12827 381
12822 368
12812 363
12800 359
12785 361
12768 363
12751 371
12737 378
12732 388
12737 393
12744 393
12751 390
12761 385
12773 381
.PEN_UP
.PEN_DOWN
12988 595
12988 590
12988 585
12983 585
12983 578
12983 561
12983 554
.PEN_UP
.PEN_DOWN
13039 602
13039 598
13039 588
13039 580
13039 573
13039 551
13039 544
13039 534
13034 529
13029 522
.PEN_UP
.PEN_DOWN
13271 415
13280 417
13288 417
13295 420
13305 420
13351 432
13373 437
13395 442
13422 446
13451 449
13480 449
13507 449
13531 449
13553 449
13573 449
13595 451
13614 454
13631 459
13644 461
.PEN_UP
.PEN_DOWN
13987 397
13987 404
13987 411
13984 416
13982 421
13967 441
13957 445
13945 445
13933 443
13913 436
13891 421
13872 402
13857 380
13850 355
13855 333
13862 319
13870 309
13884 311
13901 319
13921 328
13938 341
13955 358
13967 375
13979 392
13987 404
13984 402
13982 392
13979 377
13974 353
13974 328
13979 302
.PEN_UP
.PEN_DOWN
14357 338
14367 338
14377 338
14382 338
14391 341
14440 370
14464 384
14491 404
14518 426
14542 453
14562 477
14579 501
14591 528
14599 553
14601 575
14601 594
14596 606
14586 601
14572 592
14555 575
14535 555
14521 528
14506 497
14491 460
14477 423
14462 387
14447 350
14433 314
14418 282
14408 253
14396 226
14384 204
14374 185
14369 167
14374 160
14379 165
14386 175
14401 194
14416 216
14433 245
14447 272
14457 297
14467 319
14472 336
14467 345
14464 353
14464 350
14467 348
14472 345
14482 345
14496 343
14523 343
14552 343
14586 343
14618 345
14647 348
14669 353
14689 358
14701 363
14711 372
14716 380
14718 394
14718 406
14716 421
14713 433
14708 438
14699 436
14684 428
14664 416
14645 402
14630 380
14620 358
14623 336
14628 316
14635 297
14645 282
14655 272
14669 267
14684 267
14703 270
14725 275
14755 287
14781 299
14808 316
14830 331
14845 345
14855 360
14864 372
14872 387
14877 399
14881 404
14879 402
14877 394
14872 382
14864 370
14862 353
14859 336
14859 321
14862 311
14869 304
14881 306
14898 311
14916 324
14933 338
14952 360
14972 380
14981 387
14984 382
14981 370
14979 358
14976 341
14979 321
14984 306
14989 302
15001 304
15015 311
15033 324
15050 336
15064 353
15074 370
15079 384
15079 397
15079 409
15079 419
15076 423
15076 426
15079 426
15081 426
15089 426
15106 426
.PEN_UP
.PEN_DOWN
15389 287
15396 287
15401 287
15410 287
15423 289
15493 319
15515 331
15545 348
15581 367
15625 394
15669 419
15708 441
15747 465
15779 489
15808 516
15832 543
15849 565
15854 584
15849 599
15842 609
15830 609
15815 606
15798 599
15781 587
15764 572
15752 553
15742 531
15737 506
15735 482
15727 450
15713 416
15693 382
15669 343
15642 304
15618 270
15596 238
15581 214
15574 194
15576 180
15581 172
15588 175
15598 182
15613 192
15630 206
15647 228
15664 253
15681 282
15698 309
15713 333
15723 355
15723 372
15720 382
15713 387
15703 387
15693 382
15684 372
15684 365
15688 358
15693 353
15701 353
15708 358
15715 360
15723 365
15732 367
15747 372
15769 377
15793 384
15823 392
15854 399
15881 406
15903 411
15913 416
15910 419
15908 416
15901 414
15893 411
15883 406
15871 402
15857 392
15842 380
15830 363
15820 345
15813 328
15808 311
15808 297
15815 287
15823 282
15837 284
15859 292
15879 302
15896 316
15905 333
15905 350
15903 367
15896 380
15888 389
15881 397
15879 402
15881 402
15888 399
15896 399
15905 397
15918 394
15930 392
15949 394
15974 397
16003 402
16030 406
16054 411
16074 416
16091 421
16105 426
16118 426
16127 428
16137 428
16140 431
16137 431
16130 431
16118 431
16105 428
16088 423
16069 414
16054 402
16042 387
16035 370
16037 355
16044 345
16057 341
16079 338
16113 338
16152 343
16196 350
16235 363
16269 375
16296 387
16317 397
16332 404
16344 406
16357 406
16366 406
16371 406
16369 406
16361 406
16352 406
16339 406
16322 404
16308 397
16291 382
16276 370
16266 353
16261 341
16264 331
16271 324
16281 321
16293 321
16310 321
16327 326
16342 336
16354 345
16359 358
16359 370
16359 380
16357 377
16357 372
16357 363
16357 350
16361 341
16369 333
16381 328
16403 326
16427 331
16456 336
16486 345
16515 363
16544 387
16571 419
16598 453
16620 489
16637 526
16647 565
16649 599
16644 628
16637 648
16625 658
16610 655
16593 650
16576 633
16561 609
16547 580
16534 540
16522 499
16515 460
16510 419
16515 384
16520 355
16532 333
16547 314
16566 299
16586 289
.PEN_UP
.PEN_DOWN
16988 284
16998 294
17010 304
17027 324
17051 338
17112 382
17134 399
17156 416
17176 433
17193 450
17198 465
17193 475
17188 470
17181 462
17173 453
17166 441
17164 426
17159 406
17151 380
17142 348
17120 311
17098 270
17073 231
17049 192
17032 163
17020 143
17012 138
17015 143
17017 163
17025 187
17042 221
17068 267
17103 316
17142 367
17178 414
17212 453
17242 480
17264 494
17281 497
17288 489
17290 472
17290 448
17283 416
17276 384
17259 358
17237 336
17217 324
17200 321
17190 326
17185 333
17185 341
17183 348
17181 345
17178 338
17183 331
17190 324
17203 319
17220 321
17246 326
17273 336
17300 345
17324 358
17344 367
17361 375
17376 380
17390 384
17407 392
17429 402
17451 411
17471 421
17483 428
17488 436
17485 441
17483 441
17476 438
17463 433
17449 426
17432 414
17417 402
17400 387
17385 370
17376 350
17368 331
17373 314
17381 302
17393 297
17410 302
17434 309
17461 319
17488 333
17510 348
17524 363
17527 377
17522 389
17515 402
17502 414
17490 423
17478 426
17478 423
17483 419
17490 414
17500 409
17512 404
17527 402
17549 404
17573 406
17598 414
17622 421
17639 431
17644 431
17639 428
17629 423
17620 416
17612 406
17602 394
17600 382
17600 367
17602 355
17607 345
17617 338
17629 331
17649 328
17668 331
17688 336
17707 343
17729 355
17749 372
17768 392
17785 409
17797 428
17807 438
17817 436
17822 431
17824 426
17822 414
17819 402
17815 384
17810 365
17802 348
17795 331
17797 321
17805 319
17812 324
17824 328
17839 341
17858 353
17880 367
17902 380
17927 392
17946 402
17963 404
17978 402
17983 397
17980 387
17975 377
17971 363
17968 345
17968 331
17971 319
17978 311
17990 311
18005 314
18024 319
18049 331
18073 345
18100 370
18124 397
18149 426
18173 458
18195 489
18214 516
18227 540
18231 560
18234 577
18231 589
18229 594
18222 589
18214 582
18207 570
18200 553
18190 526
18178 499
18168 470
18158 441
18151 416
18149 392
18149 372
18153 353
18163 343
18178 341
18197 343
18224 348
18253 358
18280 370
18305 389
18329 409
18349 428
18366 443
18378 448
18380 443
18378 431
18375 416
18373 399
18368 377
18361 355
18356 341
18349 328
18339 321
18324 321
18310 324
18292 331
18275 338
18266 345
.PEN_UP
.PEN_DOWN
18105 497
18114 499
18149 501
18168 506
18190 509
18300 514
18334 514
18363 514
18392 511
.PEN_UP
.PEN_DOWN
17758 589
17739 584
17727 582
17710 577
17695 567
.PEN_UP
.PEN_DOWN
18909 426
18902 426
18892 426
18887 426
18880 426
18843 414
18831 406
18817 397
18804 384
18792 370
18785 355
18787 341
18792 326
18800 314
18819 309
18846 311
18880 319
18917 326
18953 338
18985 353
19012 367
19036 380
19056 392
19078 402
19097 406
19114 414
19134 419
19148 423
19153 421
19146 421
19139 419
19126 414
19114 411
19097 406
19078 402
19060 397
19043 387
19024 372
19009 360
18997 345
18997 333
19000 324
19007 319
19026 319
19048 324
19073 331
19100 341
19119 355
19131 367
19134 377
19131 384
19126 380
19121 372
19117 360
19114 345
19112 326
19114 306
19121 289
19134 282
19151 284
19175 294
19202 309
19229 328
19258 355
19287 389
19317 428
19343 467
19365 506
19380 543
19392 572
19397 599
19397 619
19390 628
19380 626
19368 621
19351 609
19331 584
19314 555
19297 516
19282 477
19268 438
19260 402
19253 367
19251 343
19253 321
19258 306
19270 299
19282 294
19304 297
