

.DATE 8 24 94
.STYLE CURSIVE
10518 312
10503 300
10491 286
10482 271
10479 259
10482 249
10491 247
10501 251
10518 261
10535 271
10555 286
10567 298
10572 307
10567 307
10562 303
10555 293
10550 281
10545 261
10547 244
10552 229
10562 225
10574 227
10591 232
10611 237
10633 247
10655 261
10679 278
10701 298
10718 315
10728 334
10735 351
10740 356
10745 354
10752 349
10752 349
10752 344
10752 339
10750 332
10745 322
10740 310
10733 298
10725 286
10720 271
10718 254
10718 239
10720 227
10720 215
10725 205
10733 198
10747 195
10764 198
10789 205
10813 215
10835 229
10855 249
10867 268
10874 283
10877 298
10877 307
10877 317
10874 327
10874 332
10877 332
10881 332
10889 329
10901 327
10918 327
10935 325
10952 325
10972 325
10991 327
11008 329
11025 332
11035 334
11037 332
11033 329
11025 322
11013 315
11001 303
10986 290
10976 276
10972 259
10967 244
10964 227
10967 215
10972 205
10981 198
10998 195
11020 195
11045 200
11064 208
11079 217
11086 232
11089 247
11091 264
11089 278
11084 293
11076 307
11067 315
11054 317
11045 315
11042 310
11047 305
11054 303
11067 300
11081 303
11101 303
11120 305
11140 310
11157 312
11174 317
11186 322
11198 327
11208 329
11218 329
11230 329
11245 329
11259 329
11281 329
11303 329
11325 332
11342 332
11345 332
11337 329
11325 325
11308 315
11289 303
11267 288
11254 273
11250 259
11250 247
11252 234
11257 225
11264 217
11276 212
11291 210
11308 210
11328 215
11350 220
11374 229
11398 242
11423 254
11445 266
11462 281
11481 293
11498 303
11515 307
11530 312
11545 317
11554 320
11557 322
11552 322
11547 320
11540 320
11535 317
11525 312
11518 305
11508 295
11496 283
11489 271
11481 256
11481 242
11481 227
11484 212
11489 203
11496 195
11508 193
11520 195
11530 203
11540 210
11549 222
11562 237
11571 256
11581 278
11588 300
11591 315
11593 315
11593 307
11593 298
11591 283
11591 268
11588 249
11586 234
11588 220
11593 210
11603 205
11620 210
11640 215
11664 225
11688 239
11713 261
11742 286
11766 312
11796 337
11820 366
11842 393
11857 420
11864 444
11869 464
11871 483
11876 498
11874 505
11871 507
11866 503
11859 498
11852 490
11842 478
11835 459
11825 434
11813 405
11798 373
11784 339
11764 305
11745 271
11730 237
11720 208
11720 186
11725 166
11735 156
11749 154
11769 159
11793 166
11815 181
11832 198
11844 220
11847 244
11844 266
11842 288
11837 300
11832 303
11827 300
11830 295
11835 293
11847 290
11864 290
11888 293
11918 298
11944 305
11966 315
11991 329
12013 342
12035 356
12059 373
12083 393
12108 415
12132 437
12154 459
12171 478
12188 498
12198 515
12200 529
12196 539
12188 542
12179 539
12164 532
12149 520
12132 505
12115 485
12098 461
12079 434
12061 407
12049 381
12042 354
12042 327
12047 305
12057 283
12069 264
12086 249
12113 239
12144 232
12179 232
12215 232
12252 234
12286 242
12325 254
12357 273
12388 295
12415 317
12430 342
12435 359
12430 368
12420 376
12403 373
12378 371
12347 361
12317 349
12293 329
12281 305
12274 283
12274 259
12278 239
12296 220
12322 208
12354 198
.PEN_UP
.PEN_DOWN
12857 319
12847 319
12840 319
12835 319
12830 319
12803 297
12786 285
12769 270
12755 250
12745 231
12747 209
12752 194
12759 182
12769 177
12784 180
12801 185
12820 194
12838 207
12852 221
12859 236
12857 253
12852 268
12847 285
12842 299
12835 311
12825 316
12823 311
12828 309
12835 307
12847 304
12862 302
12881 302
12901 302
12923 302
12940 304
12957 307
12969 311
12976 314
12981 311
12981 309
12979 302
12979 294
12976 282
12974 268
12972 250
12967 233
12964 216
12962 204
12964 192
12967 182
12974 175
12986 175
13001 175
13013 182
13028 192
13037 207
13045 224
13052 238
13059 255
13067 270
13072 282
13074 285
13076 280
13076 272
13074 263
13074 248
13072 233
13069 216
13069 202
13069 189
13074 177
13079 170
13089 170
13103 175
13120 187
13135 202
13147 221
13157 243
13164 265
13176 289
13186 314
13198 336
13208 358
13213 375
13218 392
13220 406
13223 419
13225 428
13225 431
13225 428
13223 421
13223 414
13220 404
13218 389
13213 370
13208 346
13201 319
13198 289
13196 263
13196 238
13203 216
13213 204
13225 197
13240 197
13252 199
13264 207
13281 214
13293 224
13311 236
13325 250
13340 263
13357 272
13374 280
13389 287
13403 297
13415 307
13428 311
13437 316
13432 316
13425 316
13415 311
13401 304
13384 292
13364 280
13347 265
13335 253
13328 243
13330 231
13335 216
13340 204
13352 194
13369 189
13393 192
13420 199
13449 209
13476 221
13498 236
13520 250
13540 265
13557 280
13571 292
13586 299
13593 304
13588 299
13581 297
13574 289
13564 280
13552 268
13542 255
13532 241
13525 229
13518 216
13520 207
13525 199
13532 194
13547 192
13564 194
13584 197
13603 204
13615 211
13623 224
13618 236
13613 248
13603 260
13591 270
13581 275
13576 277
13581 277
13588 277
13601 277
13618 280
13640 285
13667 292
13693 297
13713 294
13727 289
13732 280
13735 265
13732 250
13732 233
13732 226
13735 231
13745 236
13754 248
13774 260
13798 277
13820 292
13842 302
13857 304
13864 299
13864 292
13864 280
13864 268
13864 250
13862 233
13862 219
13864 207
13869 202
13881 209
13901 219
13925 231
13952 250
13981 270
14001 282
14010 282
14010 277
14008 270
14008 260
14008 250
14008 241
14013 229
14022 221
14040 211
14064 207
14091 204
14118 207
14144 209
14164 214
14183 224
14198 238
14210 255
14218 275
14225 294
14230 314
14235 336
14232 348
14227 353
14218 348
14203 338
14186 324
14166 302
14147 277
14135 253
14127 231
14127 211
14130 192
14142 177
14161 165
14193 163
14230 165
14261 170
14291 172
14313 177
14325 182
14332 189
.PEN_UP
.PEN_DOWN
13118 375
13108 375
13101 375
13108 375
13137 375
13220 377
13247 377
13274 380
13308 382
13340 387
13367 392
13389 397
.PEN_UP
.PEN_DOWN
14520 160
14522 165
14522 172
14517 170
14517 163
.PEN_UP
