

.DATE 8 24 94
.STYLE CURSIVE
4801 416
4786 414
4771 412
4757 402
4742 390
4727 375
4715 353
4703 331
4696 309
4696 287
4703 270
4713 260
4730 253
4752 253
4779 258
4805 265
4832 277
4857 297
4879 324
4901 355
4918 394
4930 433
4940 470
4942 504
4944 536
4947 560
4944 580
4940 587
4935 587
4927 577
4918 558
4905 529
4891 492
4879 451
4874 409
4881 370
4896 331
4920 297
4954 265
5003 238
.PEN_UP
.PEN_DOWN
5276 292
5259 287
5242 280
5230 270
5215 265
.PEN_UP
